mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbR_Y0	FbR_Y1	FbD_Y	FbD_U	FbD_W	FbD_C	FbD_Y0	FbD_Y1	NfR_Y	NfR_U	NfR_W	NfR_C	NfR_Y0	NfR_Y1	NfD_Y	NfD_U	NfD_W	NfD_C	NfD_Y0	NfD_Y1	CoRa(mY)
0.000125	0.019540783707242996	0.006558683888617498	9.665707400383136	0.004658606657773648	11.962509158890018	157.8895323545234	0.02049496152791599	0.006886903283039284	9.654226488333585	0.0048859291664983375	11.948300109323743	157.71360871005828	0.019540783707242996	0.006558683888617498	9.665707400383136	0.004658606657773648	11.962509158890018	157.8895323545234	0.020517822892605148	0.006558683888617498	9.665707400383136	0.004658606657773648	11.962509158890018	157.8895323545234	0.9771502918343716
0.00015736567647427094	0.024459121512587886	0.0082586645772095	9.606536863678846	0.005830185604476906	11.889278296632236	156.98285217712507	0.025646281840425816	0.00867204980511891	9.59225767059193	0.006112914187456432	11.87160602796031	156.764049061808	0.024459121512587886	0.008258664577209501	9.606536863678846	0.005830185604476906	11.889278296632236	156.98285217712507	0.025682077588217278	0.008258664577209501	9.606536863678846	0.005830185604476906	11.889278296632236	156.98285217712507	0.9714127853463128
0.00019811164905763926	0.030571280729468065	0.010399849086530789	9.53303251332579	0.007285574623425891	11.798307565997264	155.85652677990325	0.03204396674080026	0.01092055788594183	9.515326910103761	0.007636146261423289	11.776394690722476	155.58521846095869	0.030571280729468065	0.010399849086530789	9.53303251332579	0.007285574623425891	11.798307565997264	155.85652677990325	0.03209984476594147	0.010399849086530789	9.53303251332579	0.007285574623425891	11.798307565997264	155.85652677990325	0.9642904718097768
0.00024940778937110987	0.03814259798918746	0.013097081938059247	9.442025324646135	0.009087520527492716	11.685674906740267	154.46199201002887	0.03996282893790029	0.013753071314664193	9.420153703271344	0.009520579488256083	11.65860606840513	154.12684403915597	0.03814259798918746	0.013097081938059247	9.442025324646135	0.009087520527492716	11.685674906740267	154.46199201002887	0.04004972788864683	0.013097081938059247	9.442025324646135	0.009087520527492716	11.685674906740267	154.46199201002887	0.9554800906906068
0.00031398580393869743	0.04748412662445855	0.016495297963867728	9.329810562512648	0.01130937721745198	11.546795250634467	152.74247207707083	0.049723819030553264	0.01732186205636768	9.302918161183184	0.011841847818172602	11.513512575721762	152.33038470401053	0.04748412662445855	0.016495297963867728	9.329810562512648	0.011309377217451979	11.546795250634467	152.74247207707083	0.04985833295568148	0.016495297963867728	9.329810562512648	0.011309377217451979	11.546795250634467	152.74247207707083	0.9446288276440751
0.0003952847075210474	0.058953372242708656	0.02077752049686768	9.19214667590889	0.014035127569731853	11.376419153352586	150.63296108404424	0.06169400966756204	0.02181924784367737	9.15926962324514	0.014686094501517572	11.335729731739033	150.12916146538888	0.058953372242708656	0.02077752049686768	9.19214667590889	0.014035127569731853	11.376419153352586	150.63296108404424	0.06190104085484409	0.02077752049686768	9.192146675908889	0.014035127569731853	11.376419153352584	150.6329610840442	0.9313354124401614
0.0004976339631918717	0.07295070382125479	0.026175051495508268	9.024309905192851	0.017358302210453275	11.168700377713925	148.06105754292864	0.07628181609220995	0.027488322684823485	8.984396539365395	0.018148588418760096	11.119302647729448	147.44942582937946	0.07295070382125479	0.026175051495508264	9.024309905192851	0.017358302210453275	11.168700377713925	148.06105754292864	0.07659823901231753	0.026175051495508264	9.024309905192851	0.017358302210453275	11.168700377713925	148.06105754292864	0.91515711264688
0.0006264840420340906	0.08990919774138756	0.03298049181442633	8.821232995015077	0.021379232994212388	10.917367568087966	144.94908669016033	0.09392512874925778	0.034636677052176434	8.773187063818789	0.022330544315683667	10.857904781953946	144.21281715825828	0.08990919774138756	0.03298049181442633	8.821232995015077	0.021379232994212388	10.917367568087966	144.94908669016033	0.09440465762845694	0.03298049181442633	8.821232995015077	0.021379232994212388	10.917367568087966	144.94908669016033	0.8956254999391937
0.0007886966806002413	0.11027541204781761	0.041564436290864995	8.577759831738668	0.02620001117318068	10.616039395716173	141.2179978791478	0.11506985544882532	0.04365400516139344	8.520512229804647	0.02733351593603821	10.545188403223571	140.34069703917024	0.1102754120478176	0.041564436290865	8.577759831738668	0.026200011173180684	10.616039395716173	141.2179978791478	0.11578918265020849	0.041564436290865	8.577759831738668	0.026200011173180684	10.616039395716173	141.2179978791478	0.8722741729827266
0.0009929102934053517	0.13447886244113474	0.052396972192611156	8.289044714257777	0.03191658181924421	10.258718705764576	136.79347667926393	0.14013681101558603	0.055034800922299815	8.221658426967027	0.03325083294968247	10.17531983535523	135.76076985940668	0.13447886244113472	0.052396972192611156	8.289044714257777	0.03191658181924421	10.258718705764576	136.7934766792639	0.14120280556319145	0.052396972192611156	8.289044714257777	0.03191658181924421	10.258718705764576	136.7934766792639	0.8446812500147474
0.0012500000000000002	0.16288921089979475	0.06607550475204331	7.951110023318941	0.038607701949575975	9.840482702127401	131.61448240703413	0.16947639429456257	0.06940776869563707	7.872917740297586	0.04015591221916171	9.743710074625726	130.416120561911	0.16288921089979475	0.06607550475204331	7.951110023318941	0.038607701949575975	9.840482702127401	131.61448240703413	0.17103367144478449	0.06607550475204331	7.951110023318941	0.038607701949575975	9.840482702127401	131.61448240703413	0.8125278755481863
0.0015736567647427094	0.19576279811678068	0.08336099052458694	7.56154418214859	0.04632112087884582	9.358346760084887	125.64393362505291	0.2033134375783447	0.08757417496831486	7.472308858404644	0.04808798378771439	9.247907002976044	124.27625143390873	0.19576279811678068	0.08336099052458695	7.561544182148589	0.04632112087884582	9.358346760084887	125.64393362505291	0.20555093802261973	0.08336099052458694	7.561544182148589	0.04632112087884582	9.358346760084887	125.64393362505291	0.775670747169025
0.001981116490576392	0.23318426807118295	0.1052254539588142	7.120271641196649	0.05505833449110732	8.812217377718627	118.8804958578549	0.2416890030786628	0.11055822510617154	7.020347790964306	0.05703683064352189	8.688549246242951	117.3488808291841	0.23318426807118295	0.10522545395881419	7.12027164119665	0.05505833449110732	8.812217377718625	118.8804958578549	0.24484348147474208	0.10522545395881419	7.12027164119665	0.05505833449110732	8.812217377718625	118.8804958578549	0.7342217014075298
0.0024940778937111	0.2750140488945369	0.13291480889539153	6.6302656889135	0.06476047155846629	8.205774367467201	111.36949254226337	0.28441093379410576	0.13967378982015075	6.52072658939805	0.06692935002368104	8.070206174997587	109.69033174311107	0.27501404889453684	0.13291480889539153	6.6302656889135	0.06476047155846629	8.205774367467201	111.36949254226336	0.28876475133926377	0.13291480889539153	6.6302656889135	0.06476047155846629	8.205774367467201	111.36949254226337	0.6886215621137205
0.0031398580393869743	0.3208567309570957	0.1680326761630686	6.098023629664358	0.07529888519974509	7.5470589476044045	103.2101751740143	0.3310287818038629	0.17661361568519	5.980712850785897	0.07762164322105948	7.401872340081557	101.4116426763154	0.3208567309570958	0.16803267616306858	6.098023629664359	0.07529888519974509	7.547058947604405	103.21017517401432	0.33689956750495065	0.16803267616306858	6.098023629664359	0.07529888519974509	7.547058947604405	103.21017517401432	0.6396908828876628
0.003952847075210474	0.37006643286593666	0.21265333708641368	5.533613326369377	0.08647423133438405	6.848531344516555	94.55642732515635	0.38084877456806937	0.22356981134747786	5.411084977584244	0.08890029744442098	6.696887348495351	92.67756704276573	0.3700664328659366	0.2126533370864137	5.533613326369377	0.08647423133438405	6.848531344516555	94.55642732515633	0.3885697545092335	0.2126533370864137	5.533613326369377	0.08647423133438405	6.848531344516555	94.55642732515633	0.588639982489316
0.004976339631918717	0.4218008166787759	0.2694755673799236	4.950158529276263	0.09802665919292247	6.126433823361711	85.6088724557782	0.4329987571012422	0.2833983136328757	4.825492903964038	0.10049504346199417	5.97214468312381	83.69677256010313	0.4218008166787759	0.2694755673799236	4.950158529276263	0.09802665919292247	6.126433823361711	85.6088724557782	0.4428908575127147	0.2694755673799236	4.950158529276263	0.09802665919292247	6.126433823361711	85.6088724557782	0.5370273658696634
0.0062648404203409025	0.4751252608849275	0.3420343950522039	4.362761364298151	0.1096571460901562	5.399457134032365	76.59836185702305	0.4865419591934074	0.3598457829782727	4.239276981079667	0.1121021417194577	5.2466299270787955	74.70374279527846	0.47512526088492746	0.34203439505220395	4.36276136429815	0.10965714609015621	5.399457134032364	76.59836185702304	0.4988815239291739	0.34203439505220395	4.362761364298151	0.10965714609015621	5.399457134032364	76.59836185702304	0.4866691672877051
0.007886966806002416	0.5291558796840408	0.43499554690718784	3.7870267389363863	0.12105671424572144	4.686914280861864	67.76336855813025	0.5406257342469523	0.45786572151840566	3.6679432679670163	0.12341457163993948	4.539533747483932	65.93541991131875	0.5291558796840408	0.43499554690718784	3.7870267389363863	0.12105671424572144	4.686914280861864	67.76336855813025	0.5556136736682428	0.43499554690718784	3.7870267389363863	0.12105671424572144	4.686914280861864	67.76336855813025	0.4395184798620106
