eM	FbR_Y	FbR_U	FbR_W	FbR_C	FbD_Y	FbD_U	FbD_W	FbD_C	NfR_Y	NfR_U	NfR_W	NfR_C	NfD_Y	NfD_U	NfD_W	NfD_C	CoRa(mY)
0.0073955419408410356	0.7905633382053993	0.427225534688289	6.3251391563137584	12.999068787684761	0.7910731851060516	0.44856768118365586	6.027826989901426	13.006897384214886	0.7905633382053994	0.427225534688289	6.325139156313759	12.999068787684761	0.8300915051156699	0.4272255346882887	6.325139156313763	12.999068787684761	0.013213894335454704
0.00756780624218104	0.7905629545349172	0.42698267096614684	6.325136086642965	12.71079243023815	0.7910727820437694	0.44831269599947887	6.02782391864361	12.718447414379872	0.7905629545349171	0.42698267096614684	6.3251360866429645	12.71079243023815	0.8300911022616626	0.42698267096614706	6.325136086642962	12.71079243023815	0.013213398323393955
0.007744083094562405	0.7905625791526113	0.42674505366619964	6.3251330832842125	12.428743784279604	0.7910723876885527	0.448063219077393	6.027820913731973	12.436228906628228	0.7905625791526112	0.4267450536661997	6.325133083284212	12.428743784279604	0.8300907081102413	0.4267450536661999	6.325133083284208	12.428743784279604	0.013212913025384672
0.007924465962305567	0.7905622118891091	0.42651257557553895	6.325130144882384	12.152795571932515	0.7910720018624696	0.447819137854202	6.027817973810711	12.160114506431128	0.790562211889109	0.426512575575539	6.325130144882383	12.152795571932515	0.8300903224835641	0.4265125755755393	6.32513014488238	12.152795571932515	0.013212438222524195
0.00810905048679465	0.7905618525780738	0.426285131402794	6.325127270106653	11.882822797008577	0.7910716243907773	0.4475803417841157	6.027815097548315	11.889979142322181	0.7905618525780812	0.42628513140279	6.325127270106712	11.882822797008577	0.8300899452069853	0.42628513140279	6.325127270106712	11.882822797008577	0.013211973699830003
0.008297934537187803	0.7905615010561691	0.4260626177557912	6.3251244576501975	11.618702718454227	0.7910712551018849	0.4473467223152948	6.027812283637296	11.625699999327873	0.7905615010561692	0.42606261775579113	6.325124457650198	11.618702718454227	0.8300895761089774	0.4260626177557912	6.325124457650197	11.618702718454227	0.013211519246185972
0.008491218262308722	0.7905611571630224	0.42584493311888244	6.32512170622991	11.360314823405002	0.7910708938273154	0.4471181728660505	6.027809530793891	11.367156492005716	0.7905611571630221	0.4258449331188826	6.325121706229908	11.360314823405002	0.8300892150211732	0.4258449331188827	6.325121706229907	11.360314823405002	0.013211074654327193
0.008689004143746877	0.7905608207411903	0.4256319778299799	6.325119014586115	11.107540799892597	0.7910705404016688	0.4468945888007331	6.027806837757782	11.114230237134842	0.7905608207411906	0.4256319778299797	6.325119014586118	11.107540799892597	0.8300888617782503	0.4256319778299796	6.325119014586119	11.107540799892597	0.013210639720755393
0.008891397050194615	0.7905604916361202	0.42542365405733257	6.32511638148227	10.860264509247234	0.7910701946625818	0.44667586740535165	6.027804203291794	10.86680502610177	0.7905604916361201	0.4254236540573326	6.325116381482269	10.860264509247234	0.8300885162179259	0.4254236540573327	6.325116381482268	10.860264509247234	0.013210214245714943
0.009098504293049918	0.7905601696961143	0.42521986577607956	6.325113805704671	10.618371958236082	0.7910698564506903	0.44646190786295864	6.027801626181602	10.624766797022042	0.7905601696961144	0.42521986577607945	6.325113805704672	10.618371958236082	0.8300881781809201	0.42521986577607956	6.325113805704671	10.618371958236082	0.01320979803312951
0.009310435683314338	0.790559854772292	0.425020518744613	6.325111286062153	10.381751270976363	0.7910695256095895	0.4462526112288337	6.027799105235432	10.388003606636406	0.7905598547722921	0.42502051874461294	6.325111286062154	10.381751270976363	0.8300878475109064	0.4250205187446131	6.3251112860621514	10.381751270976363	0.01320939089057508
0.009527303589816237	0.790559546718552	0.4248255204807807	6.325108821385791	10.150292660659941	0.7910692019857949	0.44604788040550025	6.027796639283759	10.156405602018394	0.7905595467185521	0.4248255204807806	6.325108821385792	10.150292660659941	0.8300875240544797	0.42482552048078065	6.325108821385792	10.150292660659941	0.013208992629206604
0.009749222998790228	0.790559245391535	0.4246347802379584	6.325106410528593	9.923888401124383	0.7910688854287018	0.44584762011760465	6.027794227179006	9.929864992128238	0.7905592453915352	0.42463478023795836	6.325106410528595	9.923888401124383	0.8300872076611121	0.4246347802379583	6.325106410528595	9.923888401124383	0.013208603063731514
0.0099763115748444	0.7905589506505853	0.4244482089810204	6.325104052365203	9.702432798303612	0.7910685757905463	0.44565173688668863	6.027791867795241	9.708276019246352	0.7905589506505852	0.4244482089810205	6.3251040523652025	9.702432798303612	0.8300868981831147	0.4244482089810205	6.3251040523652025	9.702432798303612	0.013208222012345368
0.010208689723347647	0.7905586623577131	0.4242657193622338	6.325101745791591	9.485822161589663	0.7910682729263648	0.44546013900588133	6.027789560027866	9.491534930317831	0.7905586623577132	0.42426571936223373	6.325101745791592	9.485822161589663	0.8300865954755986	0.4242657193622339	6.3251017457915895	9.485822161589663	0.013207849296686702
0.010446480654270198	0.7905583803775559	0.42408722569710183	6.3250994897247494	9.273954775135335	0.7910679766939539	0.44527273651453847	6.02778730279332	9.279539948237812	0.7905583803775558	0.4240872256971019	6.325099489724749	9.273954775135335	0.8300862993964335	0.42408722569710194	6.325099489724748	9.273954775135335	0.01320748474179543
0.010689810447511163	0.7905581045773404	0.4239126439401817	6.3250972831023855	9.066730869125932	0.7910676869538306	0.44508944117285376	6.027785095028769	9.072191243105932	0.7905581045773403	0.42391264394018174	6.325097283102385	9.066730869125932	0.8300860098062074	0.42391264394018174	6.325097283102385	9.066730869125932	0.013207128176059684
0.010938808119747765	0.7905578348268453	0.4237418916608963	6.3250951248826235	8.864052591046816	0.7910674035691915	0.44491016643646464	6.027782935691797	8.869390903476559	0.7905578348268448	0.4237418916608965	6.32509512488262	8.864052591046816	0.8300857265681874	0.4237418916608963	6.325095124882623	8.864052591046816	0.013206779431137076
0.0111936056928417	0.7905575709983611	0.42357488801936416	6.325093014043688	8.665823976971913	0.7910671264058735	0.444734827431077	6.027780823760107	8.671042907630016	0.7905575709983612	0.42357488801936405	6.325093014043689	8.665823976971911	0.8300854495482791	0.42357488801936416	6.325093014043687	8.665823976971913	0.013206438341969304
0.011454338263838867	0.7905573129666539	0.42341155374226597	6.325090949583604	8.47195092289698	0.7910668553323135	0.44456334092712746	6.027778758231213	8.47705309488859	0.790557312966654	0.42341155374226586	6.325090949583605	8.47195092289698	0.8300851786149868	0.42341155374226586	6.325090949583605	8.47195092289698	0.013206104746676587
0.011721144076599613	0.7905570606089263	0.42325181109876664	6.325088930519898	8.28234115614004	0.7910665902195079	0.4443956253145054	6.027776738122132	8.287329136999718	0.7905570606089273	0.4232518110987661	6.325088930519906	8.28234115614004	0.8300849136393758	0.4232518110987651	6.325088930519921	8.28234115614004	0.013205778486530834
0.011994164595097449	0.7905568138047796	0.4230955838765119	6.32508695588928	8.096904206830013	0.7910663309409732	0.44423160057735134	6.027774762469084	8.101780509607488	0.7905568138047792	0.4230955838765121	6.325086955889277	8.096904206830013	0.8300846544950181	0.42309558387651214	6.325086955889277	8.096904206830013	0.013205459405899086
0.012273544578425149	0.7905565724361766	0.4229427973577136	6.325085024747362	7.915551379503415	0.7910660773727068	0.44407118826895087	6.0277728303271925	7.920318463832187	0.7905565724361765	0.4229427973577136	6.325085024747361	7.915551379503415	0.8300844010579854	0.4229427973577136	6.325085024747361	7.915551379503415	0.013205147352209711
0.012559432157547897	0.7905563363874033	0.42279337829534347	6.325083136168336	7.738195724827711	0.7910658293931466	0.4439143114867393	6.0277709407701785	7.742855997976657	0.7905563363874031	0.42279337829534364	6.325083136168335	7.738195724827711	0.8300841532067731	0.4227933782953437	6.325083136168334	7.73819572482771	0.013204842175891051
0.012851978913844316	0.7905561055450316	0.4226472548894453	6.3250812892446895	7.564752011468717	0.7910655868831319	0.44376089484743375	6.027769092890058	7.569307829376747	0.7905561055450322	0.422647254889445	6.325081289244694	7.564752011468717	0.8300839108222835	0.42264725488944516	6.325081289244691	7.564752011468717	0.013204543730313234
0.013151339959476907	0.7905558797978827	0.4225043567635832	6.3250794830869	7.3951366981184234	0.7910653497258647	0.44361086446230574	6.027767285796855	7.399590366412279	0.7905558797978824	0.42250435676358333	6.325079483086898	7.3951366981184234	0.8300836737877766	0.42250435676358344	6.325079483086897	7.3951366981184234	0.013204251871766139
0.013457674019634576	0.7905556590369893	0.4223646149414366	6.325077716823144	7.22926790569842	0.7910651178068708	0.4434641479126091	6.027765518618297	7.2336216806937434	0.7905556590369894	0.42236461494143657	6.325077716823145	7.22926790569842	0.8300834419888385	0.42236461494143684	6.325077716823142	7.22926790569842	0.013203966459396376
0.01377114351669083	0.7905554431555594	0.42222796182355476	6.325075989598999	7.067065389753173	0.7910648910139612	0.44332067422517485	6.027763790499524	7.071321479438951	0.7905554431555593	0.4222279618235548	6.325075989598998	7.067065389753174	0.8300832153133372	0.4222279618235549	6.325075989598997	7.067065389753173	0.013203687355160417
0.014091914656322268	0.7905552320489394	0.422094331164282	6.325074300577154	6.908450513046375	0.7910646692371927	0.4431803738481853	6.027762100602791	6.912611078052867	0.7905552320489394	0.422094331164282	6.325074300577154	6.908450513046375	0.8300829936513864	0.422094331164282	6.325074300577154	6.908450513046375	0.01320341442377165
0.014420157515633029	0.7905550256145788	0.42196365804886343	6.325072648937122	6.753346218372635	0.7910644523688319	0.4430431786271379	6.027760448107191	6.757413372922948	0.7905550256145846	0.4219636580488604	6.3250726489371685	6.753346218372635	0.830082776895314	0.4219636580488604	6.3250726489371685	6.753346218372635	0.013203147532671784
0.014756046133331927	0.7905548237519933	0.4218358788707421	6.325071033874948	6.601677001595923	0.7910642403033162	0.44290902178100955	6.027758832208354	6.605652814441324	0.7905548237519934	0.4218358788707421	6.3250710338749485	6.601677001595923	0.8300825649395928	0.4218358788707422	6.325071033874947	6.601677001595923	0.013202886551963599
0.01509975860201008	0.7905546263627299	0.4217109313090542	6.32506945460293	6.453368884925259	0.7910640329372168	0.44277783787862934	6.0277572521181755	6.457255380264416	0.7905546263627299	0.4217109313090542	6.32506945460293	6.453368884925259	0.8300823576808665	0.4217109313090542	6.32506945460293	6.453368884925259	0.013202631354382403
0.015451477162567952	0.7905544333503313	0.4215887543063333	6.32506791034933	6.308349390437382	0.7910638301692012	0.44264956281527046	6.027755707064519	6.3121485488196445	0.7905544333503313	0.4215887543063333	6.32506791034933	6.308349390437382	0.8300821550178478	0.4215887543063333	6.32506791034933	6.308349390437382	0.013202381815238685
0.015811388300841896	0.7905542446203013	0.42146928804642864	6.325066400358107	6.166547513855297	0.7910636318999976	0.44252413378946703	6.027754196290953	6.1702612730681885	0.7905542446203014	0.4214692880464286	6.325066400358108	6.166547513855297	0.8300819568513168	0.4214692880464285	6.325066400358109	6.166547513855297	0.013202137812379933
0.016179682846481414	0.7905540600800705	0.4213524739326464	6.325064923888627	6.027893698590871	0.7910634380323579	0.4424014892800641	6.0277527190564655	6.03152395453195	0.7905540600800705	0.4213524739326464	6.325064923888627	6.02789369859087	0.830081763084074	0.4213524739326464	6.325064923888627	6.027893698590871	0.013201899226146686
0.016556556074129557	0.7905538796389612	0.42123825456611824	6.325063480215401	5.8923198100589325	0.7910632484710214	0.4422815690235085	6.027751274635188	5.895868417592187	0.7905538796389613	0.4212382545661181	6.325063480215402	5.8923198100589325	0.8300815736209093	0.4212382545661182	6.325063480215401	5.8923198100589325	0.013201665939307616
0.016942207806960128	0.7905537032081545	0.42112657372440493	6.325062068627803	5.759759110269669	0.7910630631226805	0.4421643139913834	6.027749862316135	5.763227884066601	0.7905537032081541	0.4211265737244051	6.325062068627799	5.759759110269669	0.8300813883685614	0.4211265737244054	6.325062068627796	5.759759110269669	0.01320143783705574
0.017336842522626583	0.7905535307006568	0.42101737634033864	6.325060688429815	5.630146232705407	0.7910628818959444	0.442049666368196	6.027748481402926	5.633536948070995	0.7905535307006569	0.42101737634033853	6.325060688429816	5.630146232705407	0.8300812072356908	0.421017376340338	6.325060688429824	5.630146232705407	0.01320121480693014
0.017740669461678776	0.7905533620312662	0.4209106084811091	6.325059338939755	5.503417157487336	0.7910627047013055	0.44193756952942	6.027747131213528	5.5067315511710415	0.7905533620312662	0.4209106084811091	6.325059338939755	5.503417157487336	0.8300810301328295	0.4209106084811091	6.325059338939755	5.503417157487336	0.013200996738791586
0.01815390273850507	0.7905531971165403	0.4208062173275985	6.325058019490015	5.379509186837066	0.7910625314511037	0.4418279680197991	6.027745811079991	5.3827489578290555	0.7905531971165402	0.4208062173275985	6.325058019490014	5.379509186837066	0.8300808569723671	0.4208062173275985	6.325058019490014	5.379509186837066	0.01320078352477219
0.01857676145485863	0.7905530358747636	0.42070415115396675	6.325056729426808	5.258360920837401	0.791062362059494	0.44172080753191495	6.02774452034819	5.261527731150174	0.7905530358747634	0.42070415115396675	6.325056729426807	5.258360920837401	0.8300806876685014	0.42070415115396687	6.325056729426805	5.258360920837401	0.013200575059234209
0.019009469816028062	0.7905528782259161	0.42060435930749346	6.32505546810991	5.139912233496168	0.7910621964424119	0.44161603488502155	6.027743258377571	5.143007708931771	0.7905528782259162	0.4206043593074934	6.325055468109911	5.139912233496168	0.8300805221372122	0.42060435930749335	6.325055468109912	5.139912233496168	0.0132003712387406
0.019452257249714035	0.7905527240916421	0.4205067921886766	6.32505423491241	5.0241042491164345	0.7910620345175413	0.44151359800415235	6.027742024540899	5.027129980019441	0.7905527240916422	0.42050679218867654	6.325054234912411	5.0241042491164345	0.8300803602962245	0.42050679218867654	6.325054234912411	5.0241042491164345	0.013200171961992255
0.019905358527674867	0.7905525733952178	0.4204114012315917	6.3250530292204585	4.910879318975982	0.7910618762042808	0.44141344589949894	6.027740818224009	4.913836860972433	0.7905525733952178	0.42041140123159165	6.3250530292204585	4.910879318975982	0.8300802020649788	0.42041140123159165	6.3250530292204585	4.910879318975982	0.013199977129809234
0.02036901389020564	0.7905524260615224	0.420318138884513	6.325051850433028	4.800180998318451	0.7910617214237128	0.4413155286460658	6.027739638825563	4.803071873040929	0.7905524260615239	0.42031813888451225	6.32505185043304	4.800180998318451	0.8300800473645976	0.42031813888451347	6.325051850433021	4.800180998318451	0.01319978664507273
0.020843469173516774	0.7905522820170067	0.4202269585908	6.325050697961667	4.691954023658122	0.7910615700985709	0.44121979736360184	6.027738485756806	4.694779719457168	0.7905522820170069	0.42022695859079984	6.325050697961669	4.691954023658122	0.8300798961178573	0.42022695859079984	6.325050697961669	4.691954023658122	0.013199600412707358
0.02132897594007963	0.7905521411896637	0.4201378147700471	6.325049571230261	4.586144290399944	0.7910614221532088	0.4411262041968114	6.0277373584413265	4.5889062630419915	0.7905521411896639	0.42013781477004697	6.325049571230263	4.586144290399944	0.8300797482491474	0.42013781477004686	6.325049571230265	4.586144290399944	0.013199418339629938
0.021825791612008292	0.7905520035089996	0.42005066279950143	6.325048469674804	4.482698830775984	0.7910612775135696	0.4410347022958434	6.027736256314825	4.485398504128	0.7905520035089996	0.42005066279950143	6.325048469674804	4.482698830775984	0.8300796036844496	0.42005066279950143	6.325048469674804	4.482698830775984	0.013199240334701108
0.02233417960754815	0.7905518689060043	0.4199654589957469	6.3250473927431585	4.381565792099157	0.7910611361071556	0.44094524579706185	6.027735178824885	4.384204558800197	0.7905518689060045	0.4199654589957467	6.32504739274316	4.381565792099157	0.8300794623513036	0.4199654589957473	6.325047392743152	4.381565792099157	0.013199066308719507
0.022854409480743746	0.7905517373131229	0.41988216059665584	6.325046339894834	4.282694415334719	0.7910609978629974	0.4408577898040975	6.027734125430733	4.285273637454569	0.7905517373131231	0.41988216059665573	6.325046339894835	4.282694415334719	0.8300793241787793	0.41988216059665573	6.325046339894835	4.282694415334719	0.013198896174342787
0.023386757064359907	0.7905516086642286	0.41980072574360877	6.32504531060076	4.186035013989716	0.7910608627116259	0.4407722903691796	6.027733095603025	4.188556023674824	0.7905516086642289	0.41980072574360855	6.325045310600762	4.186035013989716	0.83007918909744	0.41980072574360877	6.32504531060076	4.186035013989716	0.013198729846086608
0.023931504616131912	0.7905514828945935	0.4197211134639805	6.325044304343064	4.091538953320261	0.7910607305850418	0.4406887044747487	6.027732088823621	4.094003053427144	0.7905514828945938	0.41972111346398033	6.3250443043430655	4.091538953320261	0.8300790570393235	0.41972111346398033	6.3250443043430655	4.091538953320261	0.013198567240265618
0.02448894096842231	0.7905513599408625	0.4196432836538953	6.325043320614852	3.9991586298562267	0.791060601416688	0.44060699001535086	6.027731104585368	4.001567094572553	0.7905513599408625	0.4196432836538953	6.325043320614852	3.9991586298562267	0.8300789279379055	0.4196432836538953	6.325043320614852	3.9991586298562267	0.013198408274996635
0.02505936168136361	0.790551239741026	0.41956719706124673	6.325042358920001	3.908847451242713	0.7910604751414207	0.4405271057798107	6.027730142391885	3.9112015266962312	0.7905512397410261	0.41956719706124673	6.325042358920002	3.908847451242713	0.8300788017280775	0.41956719706124673	6.325042358920002	3.908847451242713	0.013198252870096771
0.02564306919956824	0.7905511222343937	0.4194928152689854	6.325041418772937	3.82055981639731	0.7910603516954822	0.4404490114336846	6.027729201757347	3.8228607212528414	0.7905511222343938	0.41949281526898535	6.325041418772938	3.82055981639731	0.8300786783461137	0.41949281526898535	6.325041418772939	3.82055981639731	0.01319810094711181
0.02624037301248863	0.7905510073615684	0.41942010067866947	6.325040499698436	3.7342510959820667	0.7910602310164733	0.4403726675019911	6.027728282206285	3.7365000220267315	0.7905510073615682	0.41942010067866947	6.325040499698435	3.7342510959820667	0.8300785577296467	0.41942010067866947	6.325040499698435	3.7342510959820667	0.013197952429265771
0.026851589818512635	0.7905508950644207	0.41934901649428075	6.325039601231417	3.6498776131887403	0.7910601130433261	0.440298035352219	6.027727383273374	3.65207572590561	0.7905508950644208	0.41934901649428075	6.325039601231418	3.6498776131887403	0.8300784398176423	0.4193490164942806	6.3250396012314205	3.6498776131887403	0.01319780724138319
0.027477043692881228	0.790550785285394	0.4192795267064126	6.325038722916759	3.5673966248357445	0.791059997716279	0.44022507717761067	6.027726504503242	3.5695450639661392	0.7905507853350612	0.41927952667998347	6.325038723308757	3.5673966248329383	0.8300783246018143	0.41927952667998347	6.325038723308758	3.5673966248329383	0.013197665327300274
0.028117066259517456	0.7905506779708273	0.4192115960760599	6.325037864308995	3.486766302775206	0.7910598849768489	0.4401537559807193	6.02772564545026	3.488866182869662	0.7905506779708276	0.4192115960760598	6.325037864308997	3.486766302775206	0.8300782118693693	0.4192115960760596	6.3250378643089995	3.486766302775206	0.013197526562981341
0.028771996866857847	0.7905505730642368	0.41914519012031337	6.325037024972346	3.4079457156076183	0.7910597747678062	0.4400840355572391	6.027724805678346	3.409998126566105	0.7905505730642368	0.41914519012031337	6.325037024972346	3.4079457156076183	0.8300781017174487	0.41914519012031337	6.325037024972346	3.4079457156076183	0.013197390930048108
0.02944218276777945	0.7905504705129853	0.4190802750961201	6.325036204480293	3.3308948107029153	0.7910596670331509	0.4400158804801044	6.027723984760794	3.3329008183039663	0.7905504705129853	0.4190802750961201	6.325036204480293	3.3308948107029153	0.8300779940386347	0.4190802750961201	6.325036204480293	3.3308948107029153	0.013197258342250462
0.03012797930371789	0.7905503702649127	0.41901681798594237	6.325035402415513	3.2555743965247643	0.7910595617180861	0.4399492560838587	6.027723182280059	3.2575350429440855	0.7905503702649127	0.41901681798594237	6.325035402415513	3.2555743965247643	0.8300778887781582	0.4190168179859424	6.325035402415512	3.2555743965247643	0.013197128732145125
0.03082975009307411	0.7905502722689814	0.4189547864830129	6.325034618369667	3.1819461252562227	0.7910594587689947	0.43988412844928954	6.027722397827593	3.183862429574822	0.7905502722689814	0.4189547864830129	6.325034618369667	3.1819461252562227	0.8300777858824311	0.4189547864830126	6.325034618369671	3.1819461252562227	0.013197002033752781
0.031547867224009665	0.790550176475254	0.418894148976952	6.325033851943212	3.1099724757240375	0.7910593581334154	0.4398204643883268	6.027721631003647	3.111845434426061	0.7905501764752539	0.4188941489769521	6.325033851943211	3.1099724757240375	0.8300776852990167	0.4188941489769521	6.325033851943211	3.1099724757240375	0.013196878182514141
0.03228271145173278	0.7905500828348712	0.418834874539633	6.325033102745237	3.0396167366189486	0.7910592597600195	0.43975823142920323	6.027720881417109	3.041447324079419	0.7905500828348709	0.4188348745396331	6.325033102745235	3.0396167366189486	0.8300775869766147	0.418834874539633	6.325033102745237	3.0396167366189486	0.013196757115264862
0.03303467240037981	0.7905499913000289	0.41877693291129503	6.325032370393271	2.970842990009223	0.7910591635985865	0.43969739780187533	6.027720148685305	2.9726321589718427	0.7905499913000287	0.41877693291129514	6.325032370393269	2.970842990009223	0.8300774908650307	0.41877693291129486	6.325032370393274	2.970842990009223	0.013196638770205821
0.03380414876959909	0.7905499018239581	0.41872029448690024	6.325031654513124	2.903616095144541	0.7910590695999837	0.43963793242369764	6.027719432433857	2.9053647771897455	0.7905499018239579	0.4187202944869004	6.325031654513122	2.903616095144541	0.8300773969151559	0.41872029448690035	6.325031654513123	2.903616095144541	0.013196523086866105
0.03459154854594683	0.7905498143609024	0.41866493030273344	6.3250309547387085	2.837901672547276	0.7910589777161422	0.4395798048853551	6.027718732296486	2.8396107785507043	0.7905498143609024	0.41866493030273344	6.3250309547387085	2.837901672547276	0.8300773050789477	0.41866493030273344	6.3250309547387085	2.837901672547276	0.013196410006097435
0.0353972892192069	0.7905497288660983	0.41861081202323996	6.3250302707118795	2.773666088388104	0.7910588879000355	0.43952298543704427	6.027718047914861	2.775336508969661	0.7905497288660981	0.41861081202324024	6.325030270711878	2.773666088388104	0.8300772153094028	0.41861081202324024	6.325030270711876	2.773666088388104	0.013196299470021353
0.036221798003749514	0.7905496452957534	0.41855791192810254	6.325029602082264	2.7108764391428197	0.7910588001056583	0.4394674449749039	6.027717378938429	2.712509045106497	0.7905496452957533	0.41855791192810265	6.325029602082263	2.7108764391428197	0.8300771275605412	0.41855791192810254	6.325029602082265	2.7108764391428197	0.01319619142203207
0.03706551206504589	0.7905495636070279	0.4185062028995495	6.325028948507109	2.6495005365271638	0.7910587142880056	0.43941315502769135	6.027716725024262	2.651096179291787	0.7905495636070284	0.41850620289954915	6.325028948507113	2.6495005365271638	0.83007704178738	0.41850620289954915	6.325028948507113	2.6495005365271638	0.013196085806743474
0.03792887875145918	0.7905494837580141	0.41845565840989674	6.3250283096511195	2.5895068927063907	0.791058630403051	0.4393600877437018	6.027716085836886	2.591066404727461	0.7905494837580136	0.41845565840989707	6.325028309651115	2.5895068927063907	0.8300769579459137	0.4184556584098973	6.325028309651111	2.5895068927063907	0.01319598256996515
