"Maximum_Error","Average_Error","Minimum_Error","SD_of_Error","Epsi"
112.647796058904,3.00744874085307,0,16.7238899945877,0.01
8.58347439177014,0.240914311016208,0,1.27971370485597,0.001
26.3138822359811,1.03230458350989,0,4.34837731634731,1e-04
26.3138814559781,0.985381840511647,0,4.36088669469626,1e-05
