mY	FbR_Y	FbR_U	FbR_Us	FbD_Y	FbD_U	FbD_Us	NfR_Y	NfR_U	NfR_Us	NfD_Y	NfD_U	NfD_Us	CoRa(mY)
0.0199526231496888	1.070043010300691	5.899210859000034	41.93066539250871	1.104925792836546	5.801449258676408	41.2357913180059	1.0700430095540474	5.899210854026532	41.930665384012116	1.1235451600317499	5.899210854026532	41.930665384012116	0.6574958959058873
0.025118864315095794	1.2431477032178633	5.443966160526557	38.6948575285013	1.282692377304175	5.349656538627318	38.024519493067295	1.243147703467637	5.4439661628833695	38.69485753029846	1.3053050886410187	5.4439661628833695	38.69485753029846	0.6418231146197229
0.03162277660168379	1.4392250974732466	5.006352308996033	35.58436690035941	1.4839666502214874	4.916177188204882	34.94341630480656	1.4392250963807616	5.006352307262421	35.584366889855445	1.5111863511997996	5.0063523072624205	35.58436688985544	0.6274590406938015
0.039810717055349734	1.6609201674303158	4.589247114106415	32.61964860209998	1.711459871280984	4.503706774459259	32.01164129054459	1.6609201662568647	4.589247112385379	32.619648592935285	1.7439661745697077	4.589247112385378	32.61964859293528	0.6143649275062599
0.05011872336272722	1.9112064390122048	4.19469400351804	29.81522698475832	1.9682204756077886	4.114121672883973	29.242531508275405	1.911206439881908	4.194694004184428	29.81522699052657	2.0067667618760034	4.194694004184428	29.81522699052657	0.6024807873962237
0.06309573444801933	2.193428273163538	3.823984491139773	27.180281931703256	2.257677221259616	3.748566652022645	26.644223752121743	2.1934282734151274	3.8239844925561055	27.18028193238408	2.3030996870858833	3.8239844925561055	27.18028193238408	0.5917333068371606
0.07943282347242814	2.5113474350972846	3.4777590142768826	24.719365542654312	2.583686761590798	3.407557916486779	24.220387151499164	2.511347435097285	3.477759014276883	24.719365542654312	2.636914806852149	3.477759014276883	24.719365542654312	0.5820419120416215
0.1	2.8691946966958244	3.1561141663654064	22.43316441779333	2.9505864066061918	3.0910905212064863	21.970986547791203	2.8691946966958244	3.1561141663654064	22.43316441779333	3.0126544315306156	3.1561141663654064	22.43316441779333	0.5733232519663685
0.12589254117941673	3.2717272366246535	2.858707852404154	20.319246990127564	3.363252860591843	2.7987422651941327	19.893021002605355	3.271727236624654	2.858707852404154	20.319246990127564	3.435313598455887	2.858707852404154	20.319246990127564	0.5654944397279714
0.15848931924611134	3.7242927075656524	2.5848568148185542	18.372756787254545	3.827167814183203	2.5297691465983836	17.981202265159528	3.7242926976243353	2.5848568136160286	18.37275676344726	3.910507332505553	2.5848568136160286	18.37275676344726	0.5584752453282016
0.19952623149688797	4.232900859803333	2.3336234583896958	16.58702948158985	4.348491319834897	2.2831896839192556	16.228554118880734	4.232900855552838	2.3336234570143453	16.587029473876473	4.44454589833048	2.333623457014345	16.58702947387647	0.5521896041852516
0.251188643150958	4.80430383350367	2.1038905856475227	14.954124264867083	4.934144009717734	2.057857068961012	14.626925240633245	4.804303833472346	2.1038905861852957	14.954124264552346	5.044519025145964	2.1038905861852957	14.954124264552346	0.546566243228024
0.31622776601683794	5.44608608858787	1.8944239997246093	13.46526863292844	5.591899270622561	1.852519233393892	13.16741612812194	5.446086086595167	1.8944240003693102	13.46526863007598	5.718390390924926	1.8944240003693102	13.46526863007598	0.5415392691834073
0.39810717055349726	6.166765306079662	1.703923551071661	12.11122132059694	6.330486632599	1.6658676026272312	11.840725607023508	6.166765309218954	1.703923551718418	12.111221323488754	6.475103574679903	1.703923551718418	12.111221323488754	0.5370482343388033
0.5011872336272722	6.975905627468933	1.5310637770058728	10.882561160782549	7.159707774693732	1.4965756785194524	10.637425162091288	6.975905626194641	1.5310637769598108	10.88256115976336	7.324700907504373	1.5310637769598106	10.882561159763359	0.5330379319153048
0.6309573444801932	7.8842446664345776	1.374525427244657	9.769911123390315	8.090566722711618	1.3433288126082334	9.548170479512768	7.884244667353602	1.3745254271085217	9.769911124055668	8.278456900721283	1.3745254271085217	9.769911124055668	0.5294583285750171
0.7943282347242815	8.90383612365685	1.2330192114223821	8.764107135231626	9.135415945809202	1.2048464766202345	8.56385976336448	8.903836114375242	1.2330192101521391	8.764107130983342	9.349027920094004	1.2330192101521391	8.764107130983342	0.5262641237227081
1.0	10.048209757192309	1.1053030730611801	7.856320862706466	10.308120350832679	1.0798983218423113	7.675747879757899	10.048209753635684	1.1053030728999251	7.856320861298487	10.550620241317468	1.1053030728999251	7.856320861298487	0.5234145777231659
1.2589254117941673	11.332551012715992	0.9901941768994684	7.038144881924239	11.624241280358977	0.9673151771546263	6.8755245453573	11.332551013237879	0.9901941765394923	7.038144882265999	11.899178563899772	0.9901941765394923	7.038144882265999	0.5208729729588985
1.5848931924611136	12.773902527098684	0.8865766383113407	6.30164767149298	13.101243051678056	0.8659960075624076	6.155363781377664	12.773902528793903	0.8865766380038288	6.3016476720860375	13.412597655233599	0.8865766380038288	6.3016476720860375	0.518606383826013
1.9952623149688797	14.391390304325585	0.7934059203951325	5.63940482740567	14.758724740587375	0.7749117009394193	5.507950818443898	14.391390308814138	0.7934059206617383	5.639404828232944	15.110959824254847	0.7934059206617383	5.639404828232944	0.5165853393059238
2.5118864315095806	16.2064775323682	0.7097106405837071	5.044511907029926	16.618680181307877	0.6931064116322316	4.926491649729135	16.206477534685686	0.7097106407569788	5.0445119073412705	17.01680141141997	0.7097106407569788	5.0445119073412705	0.5147833632115199
3.1622776601683804	18.243249377912697	0.6345924200117812	4.5105833762322085	18.70578994756796	0.6196970651349369	4.4047095310183115	18.24324939651174	0.6345924201701625	4.510583378660469	19.15541186633732	0.6345924201701625	4.510583378660469	0.5131768816334206
3.9810717055349727	20.528732637342586	0.5672242949293862	4.031741311538995	21.047748756356395	0.5538715235133136	3.936831907391135	20.52873265386112	0.5672242951025354	4.031741313228805	21.555169286554175	0.5672242951025354	4.031741313228805	0.5117447439687878
5.011872336272723	23.093254318267434	0.5068481007659507	3.6025967950615976	23.67563301772179	0.49488579221354806	3.517570581780258	23.093254321593484	0.5068481008565446	3.6025967953038713	24.247917037673155	0.5068481008565446	3.6025967953038713	0.5104681020139619
6.309573444801935	25.970844083228094	0.4527711537884073	3.2182263386586545	26.624313185145898	0.442060590377638	3.142097333600564	25.970844078387447	0.452771153805358	3.2182263383223972	27.269386282306822	0.452771153805358	3.2182263383223972	0.5093301256152485
7.943282347242818	29.199685825805386	0.4043624913589326	2.874145159328315	29.932916460910363	0.3947775247567805	2.806016720187569	29.199685803790405	0.40436249122276835	2.8741451582010495	30.659670093979926	0.40436249122276835	2.8741451582010495	0.5083157731375948
10.000000000000002	32.822624305629965	0.36104886733024166	2.5662787138809	33.6453460146391	0.3524750535023167	2.5053373905088097	32.82262430001733	0.3610488673001906	2.566278713653315	34.4637555150182	0.3610488673001906	2.566278713653315	0.5074116528026995
12.589254117941678	36.887733747415936	0.32231065275769966	2.2909335610902932	37.810863560642964	0.31464438242729453	2.2364429141839044	36.88773374693981	0.3223106527320459	2.2909335610856205	38.732120434286806	0.3223106527320459	2.2909335610856205	0.5066057990654695
15.848931924611136	41.44895569623028	0.2876777532212053	2.0447683432977173	42.48474296153657	0.2808253967769017	1.9960628690816933	41.448955677817	0.28767775306547905	2.0447683428673753	43.521403461707855	0.28767775306547905	2.0447683428673753	0.5058875245680635
19.9526231496888	46.566814771852265	0.2567256238210025	1.8247654633584718	47.72900377575192	0.2506027057624327	1.7812447221976133	46.566814769342564	0.25672562380388436	1.824765463311923	48.89515550780969	0.25672562380388436	1.824765463311923	0.5052473393911063
25.118864315095802	52.30922190147388	0.2290714395406283	1.6282038591338022	53.613234164681806	0.2236018500226567	1.5893268751762495	52.30922186311059	0.22907143940755903	1.6282038585341205	54.92468295626612	0.22907143940755903	1.6282038585341205	0.504676742987186
31.622776601683796	58.752375278113576	0.2043704562185669	1.4526331445775778	60.2155142824974	0.1994857077935218	1.4179131190841427	58.752375276555505	0.2043704562007685	1.4526331445642857	61.689994040383276	0.2043704562007685	1.4526331445642857	0.5041681943993382
39.81071705534974	65.98177168811311	0.18231258872697526	1.2958492826805992	67.62345237520063	0.1779511197663572	1.2648486453894772	65.98177168951956	0.18231258873725376	1.2958492826912644	69.28086027399553	0.18231258873725376	1.2958492826912644	0.5037149309197381
50.11872336272724	74.0933408416634	0.1626192158455057	1.1558718769491974	75.93534732029046	0.1587257433973823	1.1281976858174985	74.09334079033042	0.16261921573600202	1.1558718765549163	77.79800782984694	0.16261921573600202	1.1558718765549163	0.5033109526441684
63.09573444801934	83.1947182462361	0.14504021687099725	1.030923110093088	85.2614928551809	0.14156513862116565	1.0062227991138768	83.19471826005295	0.14504021688098598	1.0309231101834788	87.3544541730556	0.14504021688098598	1.0309231101834788	0.5029509092793272
79.43282347242815	93.40667375164745	0.12935123873941484	0.9194083145526651	95.72564129838898	0.12625008251359268	0.8973657825207683	93.40667374919683	0.12935123873543414	0.9194083145410761	98.07700743665666	0.12935123873543414	0.9194083145410761	0.5026300078098357
100.00000000000003	104.8647137545554	0.11535118512839197	0.8198981295886744	107.46664553905018	0.11258410485171401	0.8002301570420306	104.86471375138035	0.11535118512651835	0.8198981295757432	110.10794943894936	0.11535118512651835	0.8198981295757432	0.5023440034065217
125.89254117941677	117.72087959362358	0.1028599202428849	0.7311121781734455	120.64030158169138	0.10039123577688339	0.7135651562364851	117.72087938815179	0.10285992014603867	0.7311121775086081	123.60692335755937	0.10285992014603867	0.7311121775086081	0.5020890843719518
158.48931924611145	132.14576447201682	0.09171617470317972	0.6519041829060205	135.42141580461748	0.08951395294386505	0.636251136118842	132.14576447097218	0.09171617469840058	0.6519041829052983	138.75305269452082	0.09171617469840058	0.6519041829052983	0.501861916432216
199.52623149688793	148.33077815458213	0.08177564160237748	0.5812484329572188	152.0061246381929	0.0798113162000123	0.5672863161498694	148.33077815716877	0.08177564160300926	0.5812484329625658	155.74731706502723	0.08177564160300926	0.5812484329625658	0.5016594368536126
251.188643150958	166.4906858350941	0.0729092494516867	0.5182275083469411	170.6144970929234	0.07115727634580683	0.5057747583392678	166.49068584861618	0.07290924945337414	0.518227508369571	174.81522014104698	0.07290924945337414	0.518227508369571	0.5014789770927915
316.227766016838	186.86645839269303	0.06500159896937353	0.46202116918833286	191.4934549634874	0.06343914496795733	0.4509154911933342	186.86645854935907	0.06500159900359603	0.4620211693883052	196.20978147682706	0.06500159900359603	0.4620211693883052	0.5013181491382834
398.10717055349744	209.72847017295538	0.05794955083639406	0.41189631722138137	214.9200493009928	0.05655621250697225	0.40199268694763424	209.7284701614944	0.05794955083499114	0.4118963172094959	220.21489366956914	0.05794955083499114	0.4118963172094959	0.5011747915340501
501.1872336272725	235.38008593207994	0.05166095166662904	0.36719794077485834	241.2051368671546	0.050418502069660795	0.3583668039352125	235.38008593771764	0.05166095166822304	0.36719794077903634	247.1490902346035	0.05166095166822304	0.36719794077903634	0.5010470377047171
630.9573444801931	264.16168713184334	0.046053486560284025	0.32734095839703414	270.69750467383665	0.044945647206346986	0.31946661006070665	264.1616871293081	0.04605348656043114	0.3273409583952213	277.3697714857735	0.04605348656043114	0.3273409583952213	0.5009331698746048
794.3282347242815	296.4551880865501	0.04105364667403631	0.2918028807804864	303.78849869415313	0.04006588256209467	0.28478200840233076	296.4551881442114	0.04105364667942654	0.2918028808096494	311.27794755142196	0.04105364667942654	0.2918028808096494	0.5008316942064532
1000.0000000000002	332.6891040229671	0.03659580144312781	0.2601172161386645	340.91721617351794	0.035715136931203345	0.2538575909364468	332.68910403137346	0.03659580144345107	0.26011721614217675	349.32355923294216	0.03659580144345107	0.26011721614217675	0.5007412472412532
