mY	FbR_Y	FbR_A	FbR_B	FbR_C	FbR_U	FbR_Us	FbD_Y	FbD_A	FbD_B	FbD_C	FbD_U	FbD_Us	NfR_Y	NfR_A	NfR_B	NfR_C	NfR_U	NfR_Us	NfD_Y	NfD_A	NfD_B	NfD_C	NfD_U	NfD_Us	CoRa(mY)
0.039810717055349734	7.859437671932602	0.0008718514307254347	0.07523997169479323	3.379128148569274	21.716216332165015	78.28378366783498	7.939081106324426	0.0008627634518654131	0.07899876502916281	3.3791372365481336	20.891692495803262	79.10830750419673	7.859437671932599	0.0008718514307254347	0.07523997169479324	3.379128148569274	21.71621633216501	78.28378366783498	8.252409555529233	0.0008718514307254347	0.07523997169479321	3.379128148569274	21.71621633216502	78.28378366783498	0.20664980700003474
0.05011872336272722	8.215609886408261	0.0008326529956319341	0.09470195256134177	3.3791673470043677	18.031526480919783	81.9684735190802	8.284734188106626	0.00082545897439425	0.09943216439738194	3.3791745410256055	17.317371149114088	82.6826288508859	8.215609886408265	0.0008326529956319341	0.09470195256134174	3.379167347004368	18.031526480919787	81.9684735190802	8.626390380728678	0.000832652995631934	0.09470195256134177	3.379167347004368	18.031526480919783	81.9684735190802	0.1717267747723338
0.06309573444801933	8.523028158972568	0.0008016134551819895	0.11919270591088524	3.379198386544818	14.858898239141	85.141101760859	8.582190913460078	0.0007959138726674805	0.12514479543741447	3.3792040861273316	14.249563381579952	85.75043661842004	8.523028158972568	0.0008016134551819895	0.11919270591088525	3.379198386544818	14.858898239140998	85.141101760859	8.949179566921192	0.0008016134551819894	0.11919270591088531	3.379198386544818	14.858898239140991	85.141101760859	0.14178137797005802
0.07943282347242814	8.784966524822325	0.0007770148415673916	0.1500082328396458	3.3792229851584317	12.165579359845914	87.83442064015408	8.8350401468103	0.0007724958806875174	0.15749688989377128	3.379227504119312	11.652306867185976	88.34769313281403	8.784966524822323	0.0007770148415673915	0.15000823283964584	3.3792229851584317	12.165579359845909	87.8344206401541	9.224214851063437	0.0007770148415673915	0.15000823283964584	3.3792229851584317	12.165579359845909	87.8344206401541	0.11649353478230154
0.1	9.005914701351406	0.0007575064027861047	0.18877657194394235	3.3792424935972134	9.906506171486546	90.09349382851346	9.047946357880933	0.0007539209491707377	0.19819698926230772	3.3792460790508287	9.478800946351452	90.52119905364854	9.00591470135139	0.0007575064027861047	0.18877657194394268	3.379242493597213	9.906506171486528	90.09349382851347	9.456210436418957	0.0007575064027861047	0.18877657194394276	3.3792424935972134	9.906506171486525	90.09349382851347	0.09543439212042094
0.12589254117941673	9.190970003031278	0.0007420236277614284	0.2375417308558802	3.3792579763722377	8.030711675702825	91.96928832429717	9.226071539452153	0.0007391766824147129	0.2493898834707618	3.3792608233175847	7.67750669648596	92.32249330351404	9.190970003031275	0.0007420236277614283	0.23754173085588032	3.3792579763722377	8.030711675702822	91.96928832429718	9.65051850318284	0.0007420236277614283	0.23754173085588032	3.3792579763722377	8.030711675702822	91.96928832429718	0.07812760309949272
0.15848931924611134	9.345379701645653	0.000729725909221942	0.29886817870439736	3.3792702740907776	6.4861895556803875	93.5138104443196	9.374650671576246	0.0007274633114338318	0.3137660310224267	3.3792725366885654	6.196671583318028	93.80332841668198	9.345379701645658	0.000729725909221942	0.29886817870439725	3.379270274090777	6.486189555680389	93.5138104443196	9.812648686727933	0.000729725909221942	0.2988681787043976	3.379270274090777	6.486189555680383	93.51381044431962	0.064095661596748
0.19952623149688797	9.474235403513681	0.0007199482452479352	0.37597056067018286	3.3792800517547517	5.223202415882644	94.77679758411735	9.498716058409858	0.0007181479043317977	0.39469729513631435	3.379281852095667	4.98733213976945	95.01266786023055	9.474235403513712	0.0007199482452479353	0.37597056067018164	3.3792800517547517	5.22320241588266	94.77679758411735	9.947947173689386	0.0007199482452479353	0.375970560670182	3.3792800517547517	5.223202415882655	94.77679758411735	0.05289152551505984
0.251188643150958	9.582298283686928	0.0007121636148374209	0.4728741367889501	3.3792878363851626	4.19625982283006	95.80374017716993	9.602946572589918	0.000710728659080462	0.4964046815839285	3.379289271340919	4.005049597989709	95.99495040201029	9.582298283686942	0.0007121636148374209	0.4728741367889494	3.379287836385162	4.196259822830066	95.80374017716993	10.061413197871273	0.0007121636148374209	0.47287413678895024	3.3792878363851626	4.196259822830058	95.80374017716993	0.04411787700736708
0.31622776601683794	9.67392558601708	0.0007059535316951657	0.5946123124565813	3.3792940464683046	3.3650802643472426	96.63491973565274	9.691611758227234	0.0007048069322259374	0.6241646248262687	3.379295193067774	3.2106975323308466	96.78930246766916	9.673925586017095	0.0007059535316951657	0.5946123124565806	3.3792940464683046	3.365080264347247	96.63491973565274	10.15762186531796	0.0007059535316951657	0.59461231245658	3.3792940464683046	3.3650802643472506	96.63491973565274	0.03743709438371395
0.39810717055349726	9.753069342770951	0.0007009849025362339	0.7474684299650569	3.379299015097464	2.694846280244625	97.30515371975538	9.768582548891175	0.0007000652378156385	0.7845611409065101	3.3792999347621837	2.5706025672004866	97.42939743279952	9.75306934277094	0.0007009849025362339	0.7474684299650577	3.379299015097464	2.6948462802446222	97.30515371975538	10.24072280990948	0.0007009849025362339	0.7474684299650582	3.379299015097464	2.69484628024462	97.30515371975538	0.03257487863611639
