mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbD_Y	FbD_U	FbD_W	FbD_C	NfR_Y	NfR_U	NfR_W	NfR_C	NfD_Y	NfD_U	NfD_W	NfD_C	CoRa(mY)
0.001	0.08537158600033926	0.015732180096822385	9.380995164334038	0.009879295703279386	0.08942536582055864	0.01649477619992197	9.358038823845611	0.010332833546245606	0.08537158600033926	0.015732180096822385	9.380995164334038	0.009879295703279388	0.08964016530035622	0.01573218009682238	9.380995164334038	0.009879295703279384	0.9508278548890092
0.0012589254117941675	0.10616383971196962	0.019658330483483102	9.263992071465534	0.012190821430107775	0.11114505768799539	0.020604332072955738	9.236234454652003	0.012739185233442864	0.10616383971196962	0.0196583304834831	9.263992071465536	0.012190821430107772	0.11147203169756813	0.019658330483483095	9.263992071465536	0.01219082143010777	0.9397921995986812
0.001584893192461114	0.13166123667686008	0.024522519248205952	9.123012817352231	0.01497585175485204	0.1377509608553317	0.025692280109074338	9.089745897277487	0.015633008147525152	0.13166123667686008	0.024522519248205962	9.123012817352231	0.014975851754852047	0.1382442985107031	0.024522519248205962	9.123012817352231	0.014975851754852047	0.9267275316864548
0.001995262314968879	0.16275982297500635	0.030528264138885496	8.954746313722264	0.01829968275361642	0.17016117168736647	0.03196930137430455	8.915289292691257	0.019079050131905386	0.16275982297500635	0.030528264138885475	8.954746313722266	0.018299682753616407	0.17089781412375668	0.03052826413888547	8.954746313722266	0.018299682753616403	0.9114628313847568
0.0025118864315095794	0.20045634781035138	0.03791404464187	8.756119179388106	0.02222285970123537	0.2093923864279439	0.039681631273213544	8.70988025304965	0.02313608465516959	0.20045634781035138	0.037914044641869996	8.756119179388106	0.022222859701235366	0.21047916520086896	0.037914044641870016	8.756119179388106	0.022222859701235376	0.8938980457170718
0.0031622776601683794	0.24583568356522614	0.04695580624321482	8.524612693489559	0.026794898826352994	0.25654593949151205	0.04911339729472279	8.471163354371166	0.02785038455273079	0.24583568356522614	0.04695580624321482	8.524612693489559	0.026794898826352994	0.25812746774348744	0.04695580624321482	8.524612693489559	0.026794898826352994	0.8740366191829975
0.003981071705534973	0.3000523811674318	0.057968608780376255	8.258625449392882	0.03204710556985329	0.3127884201663184	0.06058806963817431	8.197779042674009	0.03324845641172118	0.30005238116743177	0.05796860878037624	8.258625449392882	0.03204710556985329	0.3150550002258034	0.05796860878037624	8.258625449392884	0.03204710556985328	0.852014447148367
0.005011872336272725	0.3643092987895952	0.07130734193883097	7.957833315845736	0.03798544769804755	0.3793302601638064	0.07446898933879029	7.889714771626809	0.039330088710351645	0.3643092987895951	0.07130734193883104	7.957833315845734	0.037985447698047584	0.38252476372907485	0.07130734193883102	7.957833315845734	0.03798544769804757	0.828117642047502
0.00630957344480193	0.439838281064887	0.08736665754557536	7.623478845105022	0.044584826773890716	0.4574076301146984	0.09115917963432145	7.548569872156221	0.046063109400088086	0.439838281064887	0.08736665754557536	7.623478845105022	0.044584826773890716	0.4618301951181314	0.08736665754557536	7.623478845105022	0.044584826773890716	0.8027816116508517
0.007943282347242814	0.5278891184530409	0.10658054188954859	7.258517090485337	0.05178619364636358	0.548273958616891	0.11110092128559247	7.177662743610682	0.05338126629947473	0.527889118453041	0.10658054188954862	7.258517090485338	0.051786193646363596	0.5542835743756931	0.10658054188954862	7.258517090485338	0.051786193646363596	0.7765669255896284
0.010000000000000002	0.6297326986362779	0.12942219839101127	6.867562073799183	0.059497611199872104	0.6532066758805947	0.1347758029238532	6.781931357003999	0.06118619984032518	0.6297326986362779	0.12942219839101127	6.867562073799183	0.059497611199872104	0.6612193335680918	0.12942219839101127	6.867562073799183	0.059497611199872104	0.7501130702544744
0.012589254117941675	0.7466820984782444	0.15640504776262676	6.456617823248059	0.06759958178084657	0.7735322724864907	0.16270606225108883	6.367621399144204	0.06935361949485823	0.7466820984782444	0.15640504776262676	6.456617823248059	0.06759958178084657	0.7840162034021567	0.15640504776262676	6.456617823248059	0.06759958178084657	0.7240776669553181
0.015848931924611134	0.8801319188240994	0.188085625262345	6.032628730843734	0.07595395038488467	0.9106691927646625	0.19545797019160913	5.941807280203962	0.07774278763778954	0.8801319188240995	0.18808562526234499	6.032628730843735	0.07595395038488466	0.9241385147653047	0.1880856252623449	6.032628730843736	0.07595395038488464	0.6990733174849529
0.0199526231496888	1.0316126882386234	0.22506897059363815	5.602927367446253	0.08441483587794879	1.0661847813083103	0.23364780029081708	5.511830662920716	0.08620763410167584	1.0316126882386236	0.2250689705936381	5.602927367446254	0.08441483587794878	1.0831933226505548	0.2250689705936381	5.602927367446254	0.08441483587794879	0.6756148001550417
0.025118864315095794	1.2028549737808734	0.26801683613288363	5.174677436177774	0.09283965600137822	1.2418607049792354	0.27795065031922084	5.0847545019582165	0.09460756117454963	1.2028549737808731	0.26801683613288374	5.174677436177773	0.09283965600137825	1.2629977224699172	0.26801683613288363	5.174677436177774	0.09283965600137824	0.6540856756001062
0.03162277660168379	1.3958576269248568	0.31765878328724473	4.754399824649923	0.10109850479021223	1.439761482824399	0.32911214208517453	4.666915250016089	0.10281630276214494	1.3958576269248568	0.31765878328724473	4.754399824649923	0.10109850479021223	1.4656505082710998	0.31765878328724473	4.754399824649923	0.10109850479021223	0.6347273220450127
0.039810717055349734	1.612956146469593	0.374806077757839	4.347638158647605	0.10908076618303879	1.662302586923019	0.38796289336047396	4.263621492969974	0.11072788271643172	1.612956146469593	0.374806077757839	4.347638158647605	0.10908076618303879	1.693603953793073	0.374806077757839	4.347638158647605	0.10908076618303879	0.6176476567832124
