mY	FbR_Y	FbR_U	FbR_Us	FbD_Y	FbD_U	FbD_Us	NfR_Y	NfR_U	NfR_Us	NfD_Y	NfD_U	NfD_Us	CoRa(mY)
0.19952623149688797	4.197621551987682	16.734904739547453	2.314173766800416	4.312331104359313	16.37354672289821	2.2642036441395734	4.197621551987682	16.734904739547453	2.314173766800416	4.407502629587066	16.734904739547453	2.314173766800416	0.5525816546473767
0.251188643150958	4.764673950217345	15.08874609316858	2.0865359514240804	4.893526804624407	14.758853981368459	2.040917067846087	4.764673950217344	15.08874609316858	2.0865359514240804	5.002907647728211	15.08874609316858	2.0865359514240804	0.5469168454988838
0.31622776601683794	5.401579634311457	13.58753721948946	1.8789424067923963	5.546285991344252	13.287183245544599	1.83740818248248	5.4015796343114575	13.58753721948946	1.8789424067923965	5.67165861602703	13.58753721948946	1.8789424067923965	0.5418526005368556
0.39810717055349726	6.116791620256031	12.222038551355455	1.6901154462821886	6.279271930907105	11.949230962978113	1.6523904532671396	6.11679162025603	12.222038551355455	1.6901154462821883	6.422631201268832	12.222038551355455	1.6901154462821883	0.5373280789885665
0.5011872336272722	6.91980151997481	10.982813309822607	1.5187501119857125	7.102212002148555	10.735549936445347	1.4845574816083194	6.91980151997481	10.982813309822607	1.5187501119857125	7.265791595973552	10.982813309822607	1.5187501119857125	0.5332877729234277
0.6309573444801932	7.821265627582518	9.860455995425015	1.3635457714544195	8.026026901612825	9.63676515623837	1.3326128513108118	7.821265627582518	9.860455995425015	1.3635457714544195	8.212328908961645	9.860455995425015	1.3635457714544195	0.5296812926566637
0.7943282347242815	8.833146420809419	8.845764908031617	1.2232299744781239	9.062975646621767	8.64373567016762	1.1952925126480192	8.833146420809417	8.845764908031617	1.2232299744781236	9.274803741849887	8.845764908031617	1.2232299744781236	0.5264630729042504
1.0	9.968871366348369	7.929867954472113	1.0965758502983205	10.226818310636483	7.747671614345506	1.071380965876203	9.968871366348369	7.929867954472113	1.0965758502983205	10.467314934665787	7.929867954472113	1.0965758502983205	0.5235920364946653
1.2589254117941673	11.243511144418985	7.1043102357432755	0.982414219539403	11.532998657817904	6.940214701967969	0.9597223915653528	11.243511144418981	7.104310235743274	0.9824142195394028	11.805686701639932	7.104310235743274	0.9824142195394028	0.5210312409692928
1.5848931924611136	12.673979663276215	6.3611109338078595	0.8796414607570407	12.998849105639936	6.2134894724802034	0.8592277375516798	12.673979663276217	6.36111093380786	0.8796414607570409	13.307678646440026	6.361110933807859	0.8796414607570407	0.5187475250343602
1.9952623149688797	14.279258521894514	5.692795983528367	0.7872240284520661	14.643820739160947	5.560131568561934	0.7688786291993455	14.279258521894516	5.6927959835283675	0.7872240284520662	14.993221447989242	5.6927959835283675	0.7872240284520662	0.5167111658210446
2.5118864315095806	16.08064890228881	5.092412006260318	0.7042003798669838	16.48974143187646	4.973298312243856	0.6877288319108021	16.080648902288807	5.092412006260318	0.7042003798669838	16.88468134740325	5.092412006260318	0.7042003798669838	0.5148955536654418
3.1622776601683804	18.10205423605677	4.553526048551742	0.6296809388522255	18.56110550023942	4.446665938367748	0.6149038685578961	18.102054236056773	4.553526048551743	0.6296809388522256	19.007156947859613	4.553526048551743	0.6296809388522256	0.5132768881671317
3.9810717055349727	20.370297397471468	4.070214837301437	0.5628466100237584	20.885398736798187	3.9744170344258483	0.5495992826094643	20.370297397471465	4.070214837301437	0.5628466100237582	21.38881226734504	4.070214837301437	0.5628466100237582	0.511833897267704
5.011872336272723	22.915476633163056	3.63704654015204	0.5029462565127021	23.49346313594841	3.5512210364842978	0.4910779410247172	22.915476633163053	3.6370465401520398	0.502946256512702	24.061250464821203	3.6370465401520398	0.502946256512702	0.5105475797428788
6.309573444801935	25.771364952127307	3.24905740518923	0.4492934696036323	26.419906152701508	3.1722100382230125	0.43866668902443706	25.771364952127314	3.2490574051892307	0.4492934696036324	27.05993319973368	3.2490574051892307	0.4492934696036324	0.509400970627165
7.943282347242818	28.97585827626868	2.901725139713328	0.40126288743795063	29.703559925591733	2.8329516758163447	0.39175260049701055	28.97585827626868	2.901725139713328	0.40126288743795063	30.424651190082116	2.901725139713328	0.40126288743795063	0.5083789285477264
10.000000000000002	32.57147829855035	2.590940463544871	0.35828626128405383	33.38799655769078	2.52942044468361	0.3497790115567604	32.57147829855037	2.5909404635448716	0.35828626128405394	34.20005221347788	2.5909404635448716	0.35828626128405394	0.5074679436303987
12.589254117941678	36.60593672164779	2.312977926558649	0.31984842006188746	37.52210629345087	2.2579684735338676	0.31224147905461935	36.60593672164778	2.312977926558649	0.31984842006188746	38.436233557730176	2.312977926558649	0.31984842006188746	0.5066559644834855
15.848931924611136	41.13276836440442	2.0644668015268266	0.28548324528155866	42.16074626361289	2.0152965153446263	0.2786837690873491	41.13276836440441	2.0644668015268266	0.2854832452815586	43.18940678262464	2.0644668015268266	0.2854832452815586	0.5059322427121049
19.9526231496888	46.212041537165945	1.842362641239725	0.25476973784108875	47.36546840675867	1.7984257035041489	0.24869395131683492	46.212041537165945	1.842362641239725	0.25476973784108875	48.52264361402425	1.842362641239725	0.25476973784108875	0.5052871934306817
25.118864315095802	51.91115511233949	1.6439199136752074	0.22732823390130907	53.205336226674866	1.6046704549713369	0.22190065190384684	51.91115511233949	1.6439199136752074	0.22732823390130907	54.50671286795647	1.6439199136752074	0.22732823390130907	0.5047122702993316
31.622776601683796	58.30573286688957	1.4666659923073744	0.2028168081551811	59.75784122346713	1.4316127728240748	0.19796949995518576	58.30573286688957	1.4666659923073744	0.2028168081551811	61.22101951023405	1.4666659923073744	0.2028168081551811	0.5041998536927201
39.81071705534974	65.48062696420097	1.3083766732761302	0.18092788823792835	67.10993115895397	1.2770781010149022	0.1765997886166574	65.48062696420097	1.3083766732761302	0.18092788823792835	68.75465831241101	1.3083766732761302	0.18092788823792835	0.5037431507065849
50.11872336272724	73.53104389093843	1.1670533109936487	0.16138509294150327	75.35916380082999	1.1391128086683842	0.15752136150599932	73.53104389093842	1.1670533109936485	0.16138509294150324	77.20759608548533	1.1670533109936485	0.16138509294150324	0.5033361058090711
63.09573444801934	82.56380778942554	1.0409016037651126	0.14394029860004118	84.61500145510522	1.0159633249594011	0.14049172739515406	82.56380778942554	1.0409016037651126	0.14394029860004118	86.69199817889681	1.0409016037651126	0.14394029860004118	0.5029733210462362
79.43282347242815	92.69877794921328	0.9283120169601206	0.12837093192278234	95.00026346449575	0.9060569044886165	0.125293400364623	92.69877794921328	0.9283120169601206	0.12837093192278234	97.33371684667395	0.9283120169601206	0.12837093192278234	0.5026499848100549
100.00000000000003	104.07043926710298	0.827841799762668	0.11447748319381325	106.65275594654865	0.8079839738419747	0.11173145861066999	104.070439267103	0.8278417997626681	0.11447748319381326	109.27396123045814	0.8278417997626681	0.11447748319381326	0.5023618082714086
125.89254117941677	116.82968678006984	0.738198529773611	0.1020812307497439	119.72710039714325	0.7204819900303917	0.09963131232174433	116.82968678006985	0.7381985297736111	0.10208123074974391	122.67117111907332	0.7381985297736111	0.10208123074974391	0.5021049686682304
158.48931924611145	131.14582795076166	0.6582251055034637	0.09102216567781572	134.39678542383294	0.6424207286196167	0.08883666925853856	131.14582795076169	0.6582251055034637	0.09102216567781572	137.7031193482998	0.6582251055034637	0.09102216567781572	0.5018760587201532
199.52623149688793	147.20882927468878	0.5868860982871785	0.08115710450065977	150.85646883428575	0.5727889118747516	0.07920768563696948	147.20882927468875	0.5868860982871784	0.08115710450065976	154.5692707384232	0.5868860982871784	0.08115710450065976	0.5016720415154107
251.188643150958	165.231837020221	0.5232553709561177	0.07235797703362447	169.32456062714238	0.5106820838078917	0.07061928943822318	165.23183702022106	0.5232553709561178	0.07235797703362448	173.49342887123214	0.5232553709561178	0.07235797703362448	0.5014902102832108
316.227766016838	185.45400555008155	0.4665048695956782	0.0645102764613742	190.0461211600114	0.4552916385665888	0.06295966320767168	185.45400555008155	0.4665048695956782	0.0645102764613742	194.72670582758568	0.4665048695956782	0.0645102764613742	0.5013281525263493
398.10717055349744	208.14367075444787	0.41589449602257594	0.05751165886099641	213.29611295153373	0.4058949103029455	0.05612887363984394	208.14367075444792	0.415894496022576	0.057511658860996434	218.55085429217033	0.415894496022576	0.057511658860996434	0.501183718044137
501.1872336272725	233.60191070518957	0.37076297155157206	0.05127067980482687	239.38304926695338	0.36184623587221654	0.05003763569039615	233.6019107051895	0.37076297155157206	0.051270679804826864	245.282006240449	0.37076297155157206	0.051270679804826864	0.5010549904254787
630.9573444801931	262.1665407789623	0.33051960666150926	0.0457056562348822	268.6530879017099	0.32256890592863513	0.04460619953942714	262.1665407789623	0.33051960666150926	0.0457056562348822	275.27486781791043	0.3305196066615092	0.045705656234882194	0.5009402616369671
794.3282347242815	294.2165962620152	0.29463689591330877	0.04074364245664193	301.4946244850743	0.28754792483601477	0.03976334940113905	294.2165962620151	0.2946368959133087	0.04074364245664192	308.92742607511593	0.2946368959133087	0.04074364245664192	0.5008380093708398
1000.0000000000002	330.17736191815237	0.262643862614708	0.036319509810996756	338.34344625417526	0.25632350500613926	0.035445503893294546	330.17736191815237	0.262643862614708	0.036319509810996756	346.68623001406	0.262643862614708	0.036319509810996756	0.5007468768537106
