mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbD_Y	FbD_U	FbD_W	FbD_C	NfR_Y	NfR_U	NfR_W	NfR_C	NfD_Y	NfD_U	NfD_W	NfD_C	CoRa(mY)
0.05011872336272722	1.9628307042691526	0.3808721353965749	4.307998348381273	0.10983554067071309	2.021657104871991	0.3939691138385887	4.225818913003989	0.11144516237940891	1.9628307042691524	0.38087213539657494	4.307998348381273	0.1098355406707131	2.0609722394826107	0.38087213539657483	4.307998348381274	0.1098355406707131	0.6052419858106143
0.06309573444801933	2.253092251094213	0.44600076684154943	3.9280016278207146	0.11727229593200371	2.3188612710032914	0.46092162107065204	3.8501544637545955	0.11879369668017059	2.2530922510942135	0.4460007668415494	3.9280016278207146	0.11727229593200371	2.365746863648924	0.4460007668415494	3.9280016278207146	0.11727229593200371	0.5897218774129702
0.07943282347242814	2.577526646730764	0.5201083577218376	3.5694051746605635	0.12427330396085334	2.651017101628698	0.5370573292537775	3.496358167595636	0.12569694615339677	2.5775266467307647	0.5201083577218375	3.569405174660564	0.12427330396085333	2.7064029790673025	0.5201083577218375	3.569405174660564	0.12427330396085334	0.5762043172369898
0.1	2.9400142747597573	0.6042021253977715	3.234015702235733	0.13080144329216772	3.0221172070067137	0.6234074025538905	3.1660275501975095	0.13212189919778783	2.940014274759759	0.6042021253977712	3.2340157022357348	0.13080144329216772	3.087014988497747	0.6042021253977712	3.2340157022357348	0.13080144329216772	0.5645238430742401
0.12589254117941673	3.344984385554296	0.6994083913644024	2.922717096373392	0.13683770502417109	3.4367135144231855	0.7211254289286565	2.8598727972203193	0.1380529496771398	3.3449843855542953	0.6994083913644024	2.9227170963733915	0.13683770502417109	3.512233604832011	0.6994083913644026	2.9227170963733915	0.1368377050241711	0.5544891249648957
0.15848931924611134	3.797465729683298	0.8069886740093606	2.6356427818110646	0.14237775841146375	3.8999687115035795	0.8315037480206422	2.5778907542311935	0.14348842985525243	3.797465729683298	0.8069886740093606	2.6356427818110646	0.14237775841146375	3.987339016167464	0.8069886740093606	2.6356427818110646	0.14237775841146375	0.5459009999227116
0.19952623149688797	4.303141895995727	0.9283569526228554	2.372347761035685	0.14742852137607612	4.417712845299171	0.9559909854104474	2.3195346741758787	0.14843722591434527	4.3031418959957275	0.9283569526228553	2.372347761035685	0.1474285213760761	4.518298990795514	0.9283569526228553	2.372347761035685	0.1474285213760761	0.5385650452464953
0.251188643150958	4.868413271976532	1.0650982839241396	2.131965256070838	0.15200503406999322	4.996506883613106	1.0962109818879002	2.0838664189475375	0.15291573901537636	4.868413271976532	1.0650982839241396	2.131965256070838	0.1520050340699932	5.111833935575359	1.0650982839241399	2.131965256070838	0.15200503406999324	0.53229945596235
0.31622776601683794	5.500467051203243	1.2189889789947346	1.9133404484163483	0.1561277838060763	5.643714571785388	1.2539833288583997	1.869684929694862	0.15694531408794715	5.500467051203245	1.2189889789947344	1.9133404484163485	0.1561277838060763	5.775490403763405	1.2189889789947344	1.9133404484163485	0.1561277838060763	0.5269392743998077
0.39810717055349726	6.2073563271857575	1.3920185579139366	1.715139154718335	0.15982052388250256	6.367583557766432	1.4313457274972503	1.675629658503114	0.1605501619443575	6.207356327185757	1.3920185579139368	1.7151391547183348	0.15982052388250256	6.5177241435450455	1.3920185579139368	1.7151391547183348	0.15982052388250256	0.5223380093570735
0.5011872336272722	6.998089042090967	1.5864136968737703	1.5359325676728852	0.1631085636489712	7.177336509368528	1.6305783847210533	1.500260568085013	0.16375574262107842	6.998089042090969	1.5864136968737705	1.5359325676728854	0.16310856364897122	7.347993494195517	1.5864136968737703	1.5359325676728852	0.16310856364897117	0.5183675269689894
0.6309573444801932	7.882727378823439	1.804664371465623	1.3742609056796515	0.16601747324023647	8.083272782410203	1.8542306463824592	1.3421177529726616	0.16658754922009136	7.882727378823438	1.804664371465623	1.3742609056796515	0.1660174732402365	8.276863747764612	1.804664371465623	1.3742609056796515	0.1660174732402365	0.514916894196352
0.7943282347242815	8.872498060725556	2.0495523815344967	1.2286794602216058	0.16857213364689252	9.096881081482211	2.105150048274265	1.1997642131145063	0.16907022209628741	8.872498060725556	2.0495523815344967	1.2286794602216058	0.16857213364689252	9.316122963761837	2.0495523815344963	1.2286794602216058	0.16857213364689252	0.5118906634971762
1.0	9.979913919673587	2.3241824171145065	1.0977905311640945	0.17079606280389031	10.230963451792457	2.3865139378519	1.0718152187592098	0.17122692509621368	9.979913919673585	2.3241824171145065	1.0977905311640943	0.1707960628038903	10.478909615657264	2.3241824171145065	1.0977905311640943	0.1707960628038903	0.5092069274571265
1.2589254117941673	11.218906979167693	2.6320157896993197	0.9802644033928015	0.17271095509260334	11.499770820449498	2.7018637819907183	0.9569573258186282	0.17307892312165585	11.2189069791677	2.632015789699319	0.9802644033928021	0.17271095509260337	11.779852328126081	2.6320157896993197	0.9802644033928017	0.17271095509260337	0.5067953505031407
1.5848931924611136	12.60497314648274	2.9769069054798947	0.8748520422123784	0.1743363811407902	12.919150141575743	3.0551422253672014	0.8539596126568093	0.17464531002673403	12.60497314648274	2.9769069054798947	0.8748520422123784	0.1743363811407902	13.23522180380688	2.9769069054798947	0.8748520422123786	0.17433638114079023	0.50459529790008
1.9952623149688797	14.155328391541566	3.363142493126752	0.7803916865406534	0.17568960475863912	14.506702966469003	3.4507328958905132	0.7616792153998913	0.1759428457267369	14.155328391541563	3.363142493126752	0.7803916865406533	0.17568960475863912	14.863094811118641	3.363142493126752	0.7803916865406533	0.17568960475863912	0.5025541233205207
2.5118864315095806	15.889075984419941	3.7954835130368143	0.695811059115364	0.17678548306817085	16.281954931922744	3.893502862602598	0.6790627914219098	0.17698587037808708	15.889075984419945	3.7954835130368134	0.6958110591153641	0.17678548306817088	16.683529783640942	3.795483513036814	0.6958110591153641	0.17678548306817085	0.5006256383190537
3.1622776601683804	17.827383940829797	4.279209561347048	0.6201265177286363	0.17763642386040004	18.266535208647362	4.3888475309823	0.6051451603893633	0.17778627117953932	17.827383940829794	4.279209561347049	0.6201265177286361	0.17763642386040004	18.718753137871282	4.279209561347049	0.6201265177286361	0.17763642386040004	0.49876876392055924
3.9810717055349727	19.993671254306797	4.820165432735744	0.55244014693732	0.17825238084095357	20.484364345252597	4.94273760262019	0.5390460623107856	0.1783534836929578	19.993671254306797	4.820165432735744	0.55244014693732	0.17825238084095357	20.993354817022137	4.820165432735744	0.55244014693732	0.17825238084095357	0.49694635146094546
5.011872336272723	22.413800738595974	5.4248093118506375	0.4919355314383641	0.17864087279835525	22.96184814360666	5.561767521188904	0.47996572677403954	0.17869451471275977	22.413800738595974	5.4248093118506375	0.4919355314383641	0.17864087279835525	23.534490775525775	5.4248093118506375	0.4919355314383641	0.17864087279835525	0.4951241532888565
6.309573444801935	25.116275320775788	6.100261813154864	0.43787275153464256	0.17880701703908164	25.728074163951078	6.2532045631625826	0.4271797576889407	0.1788139778251854	25.116275320775788	6.100261813154865	0.43787275153464256	0.17880701703908167	26.372089086814576	6.100261813154865	0.43787275153464256	0.17880701703908167	0.4932699214907254
7.943282347242818	28.132433364389282	6.854354770202125	0.38958298783839307	0.17875357089519497	28.815006130653526	7.025037396555487	0.3800336933787893	0.17871413610789202	28.132433364389282	6.854354770202125	0.38958298783839307	0.17875357089519497	29.539055032608747	6.854354770202125	0.38958298783839307	0.17875357089519497	0.4913526127883356
10.000000000000002	31.49663700366287	7.69567827298334	0.3464630070402915	0.17848097793237538	32.25766983162205	7.8860225087738	0.3379374934741357	0.17839494913171408	31.49663700366287	7.69567827298334	0.34646300704029154	0.17848097793237538	33.071468853846014	7.69567827298334	0.34646300704029154	0.17848097793237538	0.4893416791108111
12.589254117941678	35.24644546833589	8.633623949228403	0.3079697149008578	0.1779874178555709	36.09432200817258	8.845726378321658	0.3003601237405109	0.17785412372148748	35.2464454683359	8.6336239492284	0.30796971490085784	0.1779874178555709	37.0087677417527	8.6336239492284	0.30796971490085784	0.1779874178555709	0.48720642540605996
15.848931924611136	39.422762900569204	9.678421863954988	0.27361489970996966	0.1772688611873095	40.36659114328543	9.914560615854267	0.2668243511317483	0.17708716996708998	39.422762900569204	9.67842186395499	0.27361489970996966	0.1772688611873095	41.39390104559766	9.67842186395499	0.2736148997099696	0.1772688611873095	0.4849154186569429
19.9526231496888	44.06994713384336	10.841167651745629	0.24296024379122194	0.17631913171521066	45.11957589745489	11.103806508484471	0.2369018187536122	0.17608746587925073	44.06994713384337	10.841167651745627	0.242960243791222	0.17631913171521066	46.27344449053554	10.841167651745627	0.242960243791222	0.17631913171521066	0.48243593462783224
25.118864315095802	49.23586224310871	12.133835579195818	0.21561264788102352	0.17512998158135817	50.401883138443516	12.42562444864763	0.21020843995709662	0.17484633596324817	49.235862243108706	12.133835579195818	0.21561264788102352	0.17512998158135817	51.697655355264146	12.133835579195818	0.21561264788102352	0.17512998158135817	0.4797334315473639
31.622776601683796	54.97185332055588	13.569272144334253	0.19121989006301143	0.1736911858047134	56.26558300289296	13.893042599803096	0.1864001293171789	0.1733531509201427	54.971853320555866	13.569272144334255	0.1912198900630114	0.17369118580471338	57.72044598658366	13.569272144334255	0.1912198900630114	0.17369118580471338	0.4767710427980483
39.81071705534974	61.332616841985605	15.161163545444156	0.1694666248597955	0.17199066505224414	62.76605318148065	15.519917837632397	0.1651688734100637	0.17159545773776072	61.332616841985605	15.161163545444156	0.1694666248597955	0.17199066505224414	64.39924768408488	15.161163545444156	0.1694666248597955	0.17199066505224414	0.4735090838839989
50.11872336272724	68.37593417176181	16.92396889530013	0.15007071717408008	0.17001464764031912	69.96167865584299	17.32086051232995	0.14623913429082164	0.16955915163079316	68.3759341717618	16.92396889530013	0.15007071717408005	0.1700146476403191	71.79473088034989	16.92396889530013	0.15007071717408005	0.1700146476403191	0.46990457272327607
63.09573444801934	76.1622292968072	18.872809440147623	0.1327798986086893	0.1677478840541714	77.91336654441561	19.31111293248307	0.1293645720588275	0.16722870362082928	76.16222929680717	18.872809440147623	0.13277989860868925	0.16774788405417138	79.97034076164755	18.872809440147623	0.13277989860868925	0.16774788405417138	0.46591076698969364
79.43282347242815	84.75390499690386	21.02330231955718	0.11736872922432999	0.1651739296687791	86.68382878542045	21.50636973640626	0.11432506889003673	0.1645874599488517	84.75390499690386	21.02330231955718	0.11736872922432999	0.1651739296687791	88.99160024674904	21.02330231955718	0.11736872922432998	0.1651739296687791	0.4614767282487451
100.00000000000003	94.21440475881586	23.39132567598626	0.10363584523469742	0.16227551371770677	96.33657855940783	23.922526608007267	0.10092403468128436	0.16161803184468532	94.21440475881586	23.39132567598626	0.10363584523469742	0.16227551371770677	98.92512499675665	23.39132567598626	0.10363584523469742	0.16227551371770677	0.4565469305548013
125.89254117941677	104.60694151856308	25.99270036497437	0.09140147191598096	0.15903501466639455	106.93458039830264	26.57534230338201	0.08898597345394477	0.1583027961936527	104.60694151856309	25.99270036497437	0.09140147191598097	0.15903501466639458	109.83728859449124	25.99270036497437	0.09140147191598096	0.15903501466639455	0.4510609417017372
158.48931924611145	115.99282986263746	28.842772402014266	0.0805051806997598	0.1554350636450957	118.53849003805728	29.479997980566825	0.07835428950706176	0.15462452894749168	115.99282986263746	28.84277240201427	0.08050518069975979	0.1554350636450957	121.79247135576934	28.84277240201427	0.08050518069975979	0.1554350636450957	0.4449532192816081
199.52623149688793	128.42935726960016	31.95588001945757	0.07080386971512748	0.15145929794247048	131.20442001704575	32.65053781112423	0.06888931270363359	0.15056719313720657	128.42935726960022	31.955880019457567	0.0708038697151275	0.1514592979424705	134.8508251330802	31.955880019457567	0.0708038697151275	0.1514592979424705	0.4381530820299591
251.188643150958	141.96713466168555	35.34469038044518	0.06216994772092606	0.14709328497620902	144.98117330370118	36.09917642469948	0.06046652300591331	0.14611690122580873	141.96713466168555	35.34469038044517	0.06216994772092605	0.14709328497620902	149.06549139476985	35.34469038044517	0.06216994772092606	0.14709328497620905	0.4305849405205283
316.227766016838	156.6468801409735	39.019394402663615	0.054489702256536154	0.14232563257975903	159.906903227179	39.835462740633155	0.052974955291449174	0.1412630661615872	156.64688014097356	39.01939440266361	0.054489702256536175	0.1423256325797591	164.47922414802224	39.01939440266361	0.054489702256536175	0.14232563257975908	0.4221689007153591
398.10717055349744	172.49561641246785	42.986754810616475	0.04766183381974949	0.1371492925004855	176.00518798363368	43.86529725048957	0.046315766469382895	0.13599974541885074	172.49561641246785	42.986754810616475	0.04766183381974949	0.1371492925004855	181.12039723309127	42.986754810616475	0.0476618338197495	0.13714929250048552	0.41282188899004196
501.1872336272725	189.52230699257484	47.24901369910514	0.04159613886870721	0.1315630490385639	193.28055708231727	48.189812104738785	0.040400947898932636	0.13032716584051932	189.52230699257487	47.24901369910514	0.041596138868707215	0.1315630490385639	198.99842234220364	47.24901369910514	0.041596138868707215	0.1315630490385639	0.4024594861879258
630.9573444801931	207.713024225391	51.80268289437529	0.036212325388836585	0.12557316197245427	211.7135806224039	52.804141763165	0.03515216704266825	0.12425339243597225	207.713024225391	51.80268289437529	0.036212325388836585	0.12557316197245427	218.09867543666053	51.80268289437529	0.036212325388836585	0.12557316197245427	0.3909986961401764
794.3282347242815	227.02583813865226	56.6372644339413	0.03143894564432806	0.11919510072175885	231.2557346732892	57.696137598365226	0.030499723152730147	0.11779606995706653	227.02583813865226	56.6372644339413	0.03143894564432806	0.11919510072175885	238.37713004558486	56.6372644339413	0.03143894564432806	0.11919510072175885	0.3783619010769902
1000.0000000000002	247.38574149623736	61.733980109715446	0.027212431564586102	0.11245526434388284	251.82438860404434	62.845113029384144	0.026381602615661786	0.11098412162693423	247.38574149623722	61.73398010971545	0.02721243156458609	0.11245526434388281	259.75502857104914	61.73398010971545	0.027212431564586092	0.1124552643438828	0.36448225524550043
