mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbD_Y	FbD_U	FbD_W	FbD_C	NfR_Y	NfR_U	NfR_W	NfR_C	NfD_Y	NfD_U	NfD_W	NfD_C	CoRa(mY)
0.000125	0.0012235456634630182	0.00040175364582695585	9.886248960781188	0.00029187511489908843	0.001284627319414474	0.00042184049500579025	9.885513086541856	0.00030644545368996426	0.0012235456634630182	0.00040175364582695585	9.886248960781188	0.00029187511489908843	0.0012847229466361693	0.00040175364582695585	9.886248960781188	0.00029187511489908843	0.9984743463891842
0.00015736567647427094	0.0015397591769067925	0.0005057727013771726	9.88243944625451	0.00036730365189068735	0.001616595699686511	0.0005310600161070433	9.881513786505137	0.0003856317512215893	0.0015397591769067925	0.0005057727013771726	9.88243944625451	0.0003673036518906874	0.0016167471357521322	0.0005057727013771726	9.88243944625451	0.0003673036518906874	0.998080114720877
0.00019811164905763926	0.001937502080552002	0.0006367219086597386	9.877647834773116	0.000462177747091819	0.0020341374194052988	0.0006685559116069061	9.876483686859562	0.00048522792142409845	0.0019375020805520022	0.0006367219086597386	9.877647834773118	0.00046217774709181905	0.002034377184579602	0.0006367219086597386	9.877647834773116	0.00046217774709181905	0.9975842725184064
0.00024940778937110987	0.002437682676405606	0.0008015723993412736	9.871622331354718	0.0005814829510240225	0.0025591872956595902	0.0008416477031621672	9.870158636618267	0.000610464164194297	0.002437682676405606	0.0008015723993412736	9.871622331354718	0.0005814829510240225	0.002559566810225886	0.0008015723993412736	9.871622331354718	0.0005814829510240225	0.9969607816763779
0.00031398580393869743	0.003066505793135939	0.001009099273947977	9.864047393913356	0.0007314670093611405	0.0032192305635672432	0.0010595489823475013	9.862207685571862	0.0007678933066539808	0.003066505793135939	0.0010090992739479768	9.864047393913356	0.0007314670093611405	0.003219831082792736	0.0010090992739479768	9.864047393913356	0.0007314670093611405	0.996177019785852
0.0003952847075210474	0.003856776479113983	0.0012703480906764181	9.854528064933325	0.0009199500963995611	0.004048665475996233	0.0013338571670014061	9.852216710186852	0.0009657150110033617	0.003856776479113983	0.001270348090676418	9.854528064933325	0.000919950096399561	0.0040496153030696825	0.001270348090676418	9.854528064933325	0.000919950096399561	0.9951921663553711
0.0004976339631918717	0.004849502453872058	0.0015992217867744785	9.842570726070537	0.0011567058747061067	0.005090476043221584	0.0016791696785411591	9.839668327559464	0.001214173479022608	0.004849502453872058	0.0015992217867744785	9.842570726070537	0.0011567058747061067	0.0050919775765656625	0.0015992217867744785	9.842570726070537	0.0011567058747061067	0.9939552233355214
0.0006264840420340906	0.006095850766660141	0.002013219009308056	9.82755962041203	0.0014539263552999532	0.006398271165954326	0.002113859046520983	9.823917433725306	0.0015260417944999586	0.006095850766660141	0.002013219009308056	9.82755962041203	0.0014539263552999532	0.006400643304993147	0.002013219009308056	9.82755962041203	0.0014539263552999532	0.9924026046754066
0.0007886966806002413	0.007659516418229588	0.0025343627325537	9.808728466467336	0.0018267839417367303	0.00803874779523847	0.002661047730870137	9.804161693829403	0.0019172062190218003	0.007659516418229588	0.0025343627325537	9.808728466467338	0.0018267839417367303	0.00804249223914107	0.0025343627325537	9.808728466467338	0.0018267839417367303	0.9904552288885528
0.0009929102934053517	0.009619557290986219	0.00319036791532717	9.785126540056588	0.002294103010053858	0.010094630620560523	0.003349833804290939	9.779406385530027	0.002407362293955552	0.009619557290986219	0.0031903679153271703	9.785126540056588	0.002294103010053858	0.01010053515553553	0.0031903679153271703	9.785126540056588	0.002294103010053858	0.9880150560986521
0.0012500000000000002	0.012073736115241734	0.004016109274250389	9.755578781115318	0.0028791497955994666	0.012668124227249744	0.004216831547970294	9.748423214874087	0.003020830287731264	0.012073736115241734	0.004016109274250389	9.755578781115318	0.0028791497955994666	0.012677422921003823	0.004016109274250389	9.755578781115318	0.0028791497955994666	0.9849610328924224
0.0015736567647427094	0.015142379590013657	0.005055465587829759	9.718639876602513	0.003610541553253532	0.015884878310248245	0.005308107075160965	9.709703177492882	0.0037874885460143204	0.015142379590013657	0.005055465587829759	9.718639876602513	0.003610541553253532	0.015899498569514343	0.005055465587829759	9.718639876602513	0.0036105415532535316	0.9811444537142557
0.001981116490576392	0.01897270736983931	0.006363635981607409	9.67254300021627	0.0045232615130673965	0.019898401852772186	0.0066816090143749255	9.661404358361255	0.004743807058520558	0.01897270736983931	0.006363635981607408	9.67254300021627	0.004523261513067396	0.019921342738331273	0.006363635981607408	9.67254300021627	0.004523261513067396	0.9763838296613838
0.0024940778937111	0.023743486030926377	0.008010047175605274	9.61514512105028	0.005659741771009966	0.024894753997024455	0.008410218881364067	9.601296926838984	0.005933936559353616	0.023743486030926377	0.008010047175605274	9.61514512105028	0.005659741771009967	0.024930660332472692	0.008010047175605274	9.61514512105028	0.005659741771009967	0.9704594922043697
0.0031398580393869743	0.029669708454263703	0.010081999618092297	9.543872736570275	0.007070937778161597	0.03109717016586044	0.010585575986194713	9.526709707596833	0.0074107664247637485	0.029669708454263522	0.0100819996180923	9.543872736570274	0.007070937778161597	0.031153193876976897	0.010081999618092299	9.543872736570275	0.007070937778161597	0.9631083727538958
0.003952847075210474	0.03700676867961582	0.012689235798522243	9.455674771941892	0.008817260935869245	0.03877003333984721	0.013322868588316057	9.43448582230308	0.009236802969494038	0.03700676867961582	0.012689235798522243	9.455674771941892	0.008817260935869245	0.038857107113596606	0.012689235798522243	9.455674771941892	0.008817260935869245	0.954019713071415
0.004976339631918717	0.04605328092532803	0.015969656888540237	9.346993407812699	0.010969156206806014	0.048221258854997555	0.016766827588793685	9.32095916849229	0.011484635166100527	0.04605328092532803	0.015969656888540237	9.346993407812699	0.010969156206806016	0.04835594497159444	0.015969656888540237	9.346993407812699	0.010969156206806016	0.942832894739524
0.0062648404203409025	0.057151278198942196	0.02009646520822975	9.213768764726272	0.013607009363388854	0.05980173094909993	0.021099212307412758	9.18196887877895	0.014236648351955738	0.057151278198942196	0.02009646520822975	9.213768764726272	0.013607009363388855	0.06000884210888931	0.02009646520822975	9.213768764726272	0.013607009363388855	0.9291391260926406
0.007886966806002416	0.07068205379716154	0.02528707061648174	9.051499276097156	0.016819951600507206	0.07389995429926165	0.02654814050736196	9.012934844724422	0.01758352885372152	0.07068205379716154	0.02528707061648174	9.051499276097156	0.016819951600507206	0.07421615648701962	0.02528707061648174	9.051499276097156	0.016819951600507206	0.9124893425648992
0.009929102934053517	0.08705547470292017	0.03181416897916112	8.855385026616288	0.020703021429475582	0.09092967866733165	0.033399686824597354	8.809022475595247	0.021621001757475052	0.08705547470292019	0.03181416897916111	8.85538502661629	0.020703021429475582	0.09140824843806619	0.03181416897916111	8.85538502661629	0.020703021429475582	0.892411224974545
