mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbR_Y0	FbR_Y1	FbD_Y	FbD_U	FbD_W	FbD_C	FbD_Y0	FbD_Y1	NfR_Y	NfR_U	NfR_W	NfR_C	NfR_Y0	NfR_Y1	NfD_Y	NfD_U	NfD_W	NfD_C	NfD_Y0	NfD_Y1	CoRa(mY)
0.000125	6.399751860968972e-5	2.0984845623313686e-5	9.90021903535788	1.5267090541885405e-5	12.252746330888463	0.9338621078799952	6.719727771493334e-5	2.203413312556274e-5	9.900180483666357	1.6030415545576323e-5	12.252698618398957	0.9338654699790898	6.399751860968972e-5	2.0984845623313686e-5	9.90021903535788	1.5267090541885405e-5	12.252746330888463	0.9338621078799952	6.71973945401742e-5	2.0984845623313686e-5	9.90021903535788	1.5267090541885405e-5	12.252746330888463	0.9338621078799952	0.999964367003201
0.00015736567647427094	8.05673771120294e-5	2.641863619184533e-5	9.900019396642232	1.921994493916102e-5	12.25249925327009	0.9338795186657722	8.45955608120629e-5	2.7739639672307846e-5	9.899970863887049	2.0180895394662914e-5	12.25243918797902	0.9338837513767709	8.05673771120294e-5	2.641863619184533e-5	9.900019396642232	1.921994493916102e-5	12.25249925327009	0.9338795186657722	8.459574596763087e-5	2.641863619184533e-5	9.900019396642232	1.921994493916102e-5	12.25249925327009	0.9338795186657722	0.9999551402914088
0.00019811164905763926	0.00010142716879354021	3.3259537445720694e-5	9.899768071804854	2.4196186573202797e-5	12.252188207679275	0.9339014379972879	0.00010649823378134035	3.4922627909245786e-5	9.899706974190023	2.54059217423724e-5	12.252112591819335	0.9339067667899498	0.00010142716879354021	3.3259537445720694e-5	9.899768071804854	2.4196186573202797e-5	12.252188207679275	0.9339014379972879	0.00010649852723321723	3.3259537445720694e-5	9.899768071804854	2.4196186573202797e-5	12.252188207679275	0.9339014379972879	0.9999435243018349
0.00024940778937110987	0.00012768741822396138	4.187198215446691e-5	9.899451681162553	3.0460733695814657e-5	12.251796635102167	0.9339290335153078	0.0001340713240451232	4.3965761293298296e-5	9.89937476620628	3.198365284567357e-5	12.251701443324604	0.9339357422662709	0.00012768741822396138	4.187198215446691e-5	9.899451681162553	3.0460733695814657e-5	12.251796635102167	0.9339290335153078	0.00013407178913515946	4.187198215446691e-5	9.899451681162553	3.0460733695814657e-5	12.251796635102167	0.9339290335153078	0.9999289002449422
0.00031398580393869743	0.0001607460478658347	5.271482017688211e-5	9.89905338254461	3.834706194754524e-5	12.251303691268081	0.9339637753466983	0.00016878261314078781	5.535084651805101e-5	9.898956556129429	4.026422876448963e-5	12.251183856595826	0.9339722214783139	0.0001607460478658347	5.27148201768821e-5	9.89905338254461	3.8347061947545235e-5	12.251303691268081	0.9339637753466983	0.00016878335025912643	5.27148201768821e-5	9.89905338254461	3.8347061947545235e-5	12.251303691268081	0.9339637753466983	0.9999104890262166
0.0003952847075210474	0.00020236270780133985	6.636579830850504e-5	9.898551975850273	4.827493415458063e-5	12.250683138428556	0.9340075145159735	0.00021247967493696275	6.968454044967215e-5	9.898430084603113	5.068838562748217e-5	12.250532282924643	0.9340181480642152	0.00020236270780133985	6.636579830850504e-5	9.898551975850273	4.827493415458063e-5	12.250683138428556	0.9340075145159735	0.00021248084319140683	6.636579830850504e-5	9.898551975850273	4.827493415458063e-5	12.250683138428556	0.9340075145159735	0.9998873096895953
0.0004976339631918717	0.0002547523016619008	8.35523978073511e-5	9.89792077638714	6.0772708272658995e-5	12.249901950974182	0.9340625817123446	0.0002674880651852783	8.773073443615946e-5	9.897767333888085	6.381087577015208e-5	12.249712046891194	0.9340759693465367	0.0002547523016619008	8.355239780735108e-5	9.89792077638714	6.0772708272658995e-5	12.249901950974182	0.9340625817123446	0.00026748991674499593	8.355239780735108e-5	9.89792077638714	6.077270827265899e-5	12.249901950974182	0.9340625817123446	0.9998581270720157
0.0006264840420340906	0.00032070265010370564	0.00010519068700805929	9.897126197492655	7.650540153730997e-5	12.248918561253285	0.9341319117136789	0.0003367348480821254	0.00011045135733017026	9.896933039871167	8.032993001613596e-5	12.248679504791047	0.9341487669987658	0.00032070265010370564	0.00010519068700805927	9.897126197492655	7.650540153730995e-5	12.248918561253285	0.9341319117136789	0.0003367377826088909	0.00010519068700805927	9.897126197492655	7.650540153730995e-5	12.248918561253285	0.9341319117136789	0.9998213858586416
0.0007886966806002413	0.00040372249562516	0.00013243428215959372	9.896125967752146	9.630998961641463e-5	12.247680653158598	0.9342192001595052	0.00042390396949024877	0.00013905779669696152	9.895882820550531	0.00010112431374170121	12.247379728404123	0.9342404216907962	0.00040372249562516	0.00013243428215959374	9.896125967752146	9.630998961641463e-5	12.247680653158598	0.9342192001595052	0.00042390862040641805	0.00013243428215959374	9.896125967752146	9.630998961641463e-5	12.247680653158598	0.9342192001595052	0.9997751274905708
0.0009929102934053517	0.0005082276319208562	0.00016673606201701114	9.894866889132304	0.00012123979565523471	12.24612238753998	0.9343291011265407	0.0005336316423023486	0.000175075718677049	9.894560822719885	0.0001272999226213593	12.245743592475106	0.9343558205968373	0.0005082276319208562	0.00016673606201701114	9.894866889132304	0.0001212397956552347	12.24612238753998	0.9343291011265407	0.0005336390135168992	0.0001667360620170111	9.894866889132304	0.0001212397956552347	12.24612238753998	0.9343291011265407	0.9997168854433984
0.0012500000000000002	0.0006397749135648367	0.0002099259832461987	9.893282018637148	0.0001526202935989374	12.244160914154888	0.9344674761943653	0.0006717519766373959	0.00022042680513639686	9.892896763727942	0.00016024835590628677	12.24368411352468	0.9345011189993235	0.0006397749135648367	0.00020992598324619867	9.893282018637148	0.0001526202935989374	12.244160914154888	0.9344674761943653	0.0006717636592430784	0.00020992598324619867	9.893282018637148	0.0001526202935989374	12.244160914154888	0.9344674761943653	0.99964355320876
0.0015736567647427094	0.0008053563602126915	0.000264309236549971	9.89128712656065	0.00019211923492929177	12.241691988317637	0.9346417085279738	0.0008456056625063206	0.00027753186669985796	9.890802214261424	0.00020172051746642132	12.241091849333445	0.9346840702102217	0.0008053563602126915	0.000264309236549971	9.89128712656065	0.00019211923492929177	12.241691988317637	0.9346417085279738	0.0008456241782233263	0.000264309236549971	9.89128712656065	0.00019211923492929177	12.241691988317637	0.9346417085279738	0.9995512178056392
0.001981116490576392	0.0010137686248951946	0.00033279012279995165	9.888776247735484	0.00024183473411413408	12.238584465019166	0.934861099120121	0.001064427710639138	0.00034944099052671004	9.888165929720241	0.0002539190547452901	12.237829120940892	0.9349144418388384	0.0010137686248951946	0.00033279012279995165	9.888776247735484	0.00024183473411413414	12.238584465019166	0.934861099120121	0.0010644570561399542	0.00033279012279995165	9.888776247735484	0.00024183473411413414	12.238584465019166	0.934861099120121	0.9994349497290098
0.0024940778937111	0.0012760768797847215	0.00041902848718284983	9.88561609680668	0.00030440584640765224	12.234673387136981	0.9351373669554298	0.0013398342141619517	0.0004399979195617671	9.884847990318548	0.0003196143849885711	12.233722760295231	0.9352045413021992	0.0012760768797847215	0.00041902848718284983	9.88561609680668	0.00030440584640765224	12.234673387136981	0.9351373669554298	0.001339880723773958	0.00041902848718284983	9.88561609680668	0.00030440584640765224	12.234673387136981	0.9351373669554298	0.9992885377923858
0.0031398580393869743	0.0016061968369897289	0.0005276374243910259	9.881639062709173	0.00038315127746984265	12.229751315234124	0.9354852807785644	0.0016864329658326513	0.0005540478386250039	9.880672451726836	0.00040229021281899406	12.228555014513411	0.9355698797173286	0.0016061968369897289	0.0005276374243910259	9.881639062709173	0.00038315127746984265	12.229751315234124	0.9354852807785644	0.0016865066788392155	0.0005276374243910259	9.881639062709173	0.00038315127746984265	12.229751315234124	0.9354852807785644	0.9991041541800063
0.003952847075210474	0.002021624336308316	0.000664433389626204	9.876634429227396	0.00048224321663068966	12.223557461915094	0.9359234577689803	0.002122588725442901	0.0006977003011672413	9.875418136867468	0.0005063258530456253	12.22205214958845	0.9360300113585317	0.002021624336308316	0.0006644333896262041	9.876634429227394	0.0004822432166306897	12.223557461915092	0.9359234577689804	0.002122705553123732	0.0006644333896262041	9.876634429227394	0.00048224321663068977	12.223557461915092	0.9359234577689804	0.9988719309824535
0.004976339631918717	0.002544348876277341	0.0008367529961223488	9.870337385715462	0.0006069249250614231	12.215764091232007	0.9364753742822471	0.0026713811599170414	0.0008786623585709069	9.868807113349698	0.0006372243779024975	12.213870189789228	0.936609596280572	0.002544348876277341	0.0008367529961223491	9.870337385715462	0.0006069249250614232	12.215764091232007	0.9364753742822471	0.002671566320091208	0.0008367529961223491	9.870337385715462	0.0006069249250614232	12.215764091232007	0.9364753742822471	0.9985794242660766
0.0062648404203409025	0.0032019958118330817	0.0010538548945796678	9.862415292866944	0.0007637826740715164	12.205959520874929	0.9371706466462362	0.0033618021420159234	0.0011066613136903217	9.86049029816993	0.0008018976445475753	12.203577101695457	0.9373397472850866	0.0032019958118330817	0.0010538548945796678	9.862415292866944	0.0007637826740715164	12.205959520874929	0.9371706466462362	0.003362095602424736	0.0010538548945796678	9.862415292866944	0.0007637826740715164	12.205959520874929	0.9371706466462362	0.9982109349382479
0.007886966806002416	0.004029251823373436	0.0013274305547729766	9.852450551552627	0.0009610849427925354	12.1936269202384	0.9380466568126019	0.004230249309136792	0.0013939822789987544	9.850029510631268	0.0010090216479596383	12.19063058246444	0.9382597402291962	0.004029251823373436	0.0013274305547729768	9.852450551552627	0.0009610849427925356	12.1936269202384	0.9380466568126019	0.004230714414542107	0.0013274305547729768	9.852450551552627	0.0009610849427925356	12.1936269202384	0.9380466568126019	0.9977466467987587
0.009929102934053517	0.005069639708974806	0.0016722549878844725	9.839919288292652	0.0012092044466657861	12.178117931055262	0.939150619876971	0.005322384549575401	0.0017561533982910372	9.836875156497605	0.0012694783755620184	12.174350441209906	0.9394191902660338	0.005069639708974806	0.001672254987884473	9.839919288292652	0.0012092044466657864	12.178117931055262	0.939150619876971	0.005323121694423547	0.001672254987884473	9.839919288292652	0.0012092044466657864	12.178117931055262	0.939150619876971	0.9971615304964232
