"g","mY","gY","mA","kD","mB","mU","e0","eP","bA","bI","mAs"
0.00489778819368446,0.125,0.00194984459975805,1.0728597191631,60.2559586074358,0.970308895785865,0.00107151930523761,0.00194984459975805,0.00213289759400796,30.8297500930741,194.52257249714,NA
3.09029543251359e-05,0.125,0.338844156139203,1.82197720805062,0.602559586074358,0.00014351920268711,0.0426579518801593,1.81970085860998e-07,0.00301279793037179,0.019452257249714,4.77496293010718,NA
1.51356124843621,0.125,0.00199526231496888,0.000692696414838587,177.827941003892,0.0395284707521047,0.000269153480392692,8.51138038202376e-06,0.0109388081197478,0.0102086897233476,104.464806542702,NA
0.000776247116628692,0.125,79.4328234724282,186.441650909345,2.57039578276886,0.000217225103593672,30.1995172040202,0.00645654229034656,0.466627150398496,0.000535759652618803,0.00213289759400796,NA
0.00288403150312661,0.125,5.37031796370253,109.784983231989,0.0891250938133746,0.207448363429695,0.0223872113856834,0.00323593656929628,43.5481794978041,0.0690192132301443,32.2827114517328,NA
0.398107170553498,0.125,3.63078054770102,6.76928719402914,0.524807460249773,0.0475236745400702,0.0234422881531992,0.0165958690743756,0.00315478672240097,5,0.0774408309456241,NA
0.239883291901949,0.125,0.00275422870333817,4.1739086500033,128.824955169313,0.000884932230480173,0.0363078054770101,5.62341325190349e-07,1.19941645950974,3.01279793037179,10.2086897233477,NA
0.00371535229097172,0.125,0.295120922666639,0.00457659982742206,7.41310241300918,114.001354919489,0.00741310241300918,0.0645654229034656,0.000190094698160281,0.0774408309456241,0.173368425226266,NA
1.09647819614319,0.125,0.000177827941003892,0.295490103317433,0.263026799189538,0.00227462607326248,0.00524807460249772,1.47910838816821e-05,0.000674481441295827,0.00122735445784252,37.0655120650459,NA
0.354813389233575,0.125,0.794328234724281,40.7889888965265,3.98107170553497,0.368901153333298,0.426579518801593,7.94328234724282e-07,0.574076810748442,0.587448777469765,0.00308297500930741,NA
0.01,0.125,85.1138038202376,0.0490391506742984,0.00371535229097173,1.06392254775297,5.01187233627272,0.0891250938133746,0.000223341796075482,0.00125594321575479,0.330346724003798,NA
0.0512861383991365,0.125,0.0316227766016838,109.784983231989,158.489319246111,0.00545644790300208,0.0165958690743756,0.00478630092322638,5.35759652618804,28.1170662595175,0.425569019101188,NA
0.00010471285480509,0.125,0.000223872113856834,0.0813847324109233,52.4807460249772,0.00386286929064199,5.62341325190349,6.91830970918936e-05,7.56780624218104,0.000931043568331434,0.00338041487695991,NA
0.000295120922666638,0.125,0.380189396320561,6.76928719402914,3.16227766016838,22.7462607326248,0.000269153480392692,6.60693448007596e-07,0.000690192132301443,0.00659128369278204,0.00756780624218104,NA
9.77237220955811,0.125,6.45654229034656,0.0186441650909345,537.031796370253,10.6392254775297,0.177827941003892,1.17489755493953e-07,0.000338041487695991,6.29462705897083,24.4889409684223,NA
